dataset	id	question	gold_answer	assistant_label	assistant_notes	stable_wrong_models	frontier_open_consensus_count	frontier_open_consensus_answer	model_dir__gemini_2_5_pro	stable_wrong__gemini_2_5_pro	open_correct__gemini_2_5_pro	consistency_equivalent__gemini_2_5_pro	open_answer__gemini_2_5_pro	assistive_answer__gemini_2_5_pro	open_correctness_reasoning__gemini_2_5_pro	consistency_reasoning__gemini_2_5_pro	model_dir__gemini_2_5_flash	stable_wrong__gemini_2_5_flash	open_correct__gemini_2_5_flash	consistency_equivalent__gemini_2_5_flash	open_answer__gemini_2_5_flash	assistive_answer__gemini_2_5_flash	open_correctness_reasoning__gemini_2_5_flash	consistency_reasoning__gemini_2_5_flash	model_dir__gpt_5_1	stable_wrong__gpt_5_1	open_correct__gpt_5_1	consistency_equivalent__gpt_5_1	open_answer__gpt_5_1	assistive_answer__gpt_5_1	open_correctness_reasoning__gpt_5_1	consistency_reasoning__gpt_5_1
hotpotqa	5a72a00d5542991f9a20c53c	Who developed the prototype pacemaker used by the 34th President of the USA?	R Adams Cowley	partial_frontier_consensus	Two frontier models agree on 'Wilson Greatbatch' (normalized) while one differs; could be ambiguity or a model-specific stable misconception.	gemini_2_5_pro	2	Wilson Greatbatch	google-gemini-2-5-pro	1	0	1	Wilson Greatbatch	Wilson Greatbatch	The gold answer 'R Adams Cowley' and the prediction 'Wilson Greatbatch' are two different individuals. The prediction contradicts the gold answer regarding who developed the prototype pacemaker.	Both answers are identical.	google-gemini-2-5-flash	0	0	0	Earl Bakken	Wilson Greatbatch	The gold answer identifies 'R Adams Cowley' as the developer, while the prediction states 'Earl Bakken'. These are two distinct individuals, leading to a contradiction.	The answers provide two different names for the developer of the pacemaker, which is a direct contradiction.	gpt-5-1	0	0	0	Wilson Greatbatch	Paul M. Zoll	The prediction 'Wilson Greatbatch' is a different individual from the gold answer 'R Adams Cowley', leading to a contradiction on the identity of the pacemaker developer.	The answers provide different names for the developer, indicating a contradiction. Paul M. Zoll and Wilson Greatbatch are distinct individuals.
hotpotqa	5a877cdd5542993e715abf72	"Which Rihanna album is the song that inspired ""I Was a Fool"" on?"	"""A Girl like Me"""	partial_frontier_consensus	Two frontier models agree on 'Talk That Talk' (normalized) while one differs; could be ambiguity or a model-specific stable misconception.	gemini_2_5_flash	2	Talk That Talk	google-gemini-2-5-pro	0	0	0	Talk That Talk	A Girl like Me	The prediction 'Talk That Talk' is a different album title than the gold answer 'A Girl like Me'. They contradict each other.	The answers provide two different, distinct album names, which are contradictory.	google-gemini-2-5-flash	1	0	1	Talk That Talk	Talk That Talk	The prediction 'Talk That Talk' is a different album title than the gold answer 'A Girl like Me'. They contradict each other.	Both answers are identical.	gpt-5-1	0	1	1	A Girl Like Me	A Girl Like Me	The prediction 'A Girl Like Me' is equivalent to the gold answer 'A Girl like Me' after applying case normalization (Rule 1).	Both answers are identical.
hotpotqa	5a8a17e55542992d82986eab	"Who was the director of the film at who end a versions of the son ""Please, Please, Please, Let Me Get What I Want"" could be heard?"	Shane Meadows	ambiguous_reference(film)	Multiple films may include this song; models converge on John Hughes (likely Ferris Bueller's Day Off), while gold gives Shane Meadows.	gemini_2_5_pro,gemini_2_5_flash,gpt_5_1	3	John Hughes	google-gemini-2-5-pro	1	0	1	John Hughes	John Hughes	The prediction 'John Hughes' contradicts the gold answer 'Shane Meadows' regarding the director of the film.	Both answers are identical.	google-gemini-2-5-flash	1	0	1	John Hughes	John Hughes	The prediction 'John Hughes' contradicts the gold answer 'Shane Meadows' as they are different individuals.	Both answers are identical.	gpt-5-1	1	0	1	John Hughes	John Hughes	The prediction 'John Hughes' contradicts the gold answer 'Shane Meadows' as they are different individuals. There is no equivalence between the two names.	Both answers are identical.
hotpotqa	5a8a698255429930ff3c0dcf	In what year was the company that co-developed and distributed the BlackBerry DTEK60 founded?	1984	partial_frontier_consensus	Two frontier models agree on '1981' (normalized) while one differs; could be ambiguity or a model-specific stable misconception.	gpt_5_1	2	1981	google-gemini-2-5-pro	0	0	0	1999	1981	The gold answer is '1984' and the prediction is '1999'. For calendar dates or years, values must match exactly. The prediction '1999' does not match '1984'.	The years provided, 1981 and 1999, are different and must match exactly for calendar dates/years.	google-gemini-2-5-flash	0	0	0	1981	2004	The gold answer is '1984' and the prediction is '1981'. For calendar dates or years, Rule 2 states they must match exactly. The prediction does not match the gold answer.	The answers provide two different years, 2004 and 1981, which is a contradiction. Years must match exactly.	gpt-5-1	1	0	1	1981	1981	The prediction '1981' contradicts the gold answer '1984'. Calendar years must match exactly according to the numeric expression rule.	Both answers state the same year.
hotpotqa	5ab1c5cb554299722f9b4c61	Who represents the district that Gawthorpe is in?	Julie Cooper	partial_frontier_consensus	Two frontier models agree on 'Antony Higginbotham' (normalized) while one differs; could be ambiguity or a model-specific stable misconception.	gpt_5_1	2	Antony Higginbotham	google-gemini-2-5-pro	0	0	0	Antony Higginbotham	Imran Ahmad Khan	The prediction 'Antony Higginbotham' contradicts the gold answer 'Julie Cooper' regarding the person representing the district.	The answers provide different names for the representative, which are distinct individuals. Imran Ahmad Khan was a former MP for Wakefield (where Gawthorpe is located), while Antony Higginbotham is the MP for Burnley.	google-gemini-2-5-flash	0	0	0	Imran Ahmad Khan	Tracy Brabin	The prediction names a different individual (Imran Ahmad Khan) than the gold answer (Julie Cooper), which is a direct contradiction.	The answers provide two different names, Tracy Brabin and Imran Ahmad Khan, which is a contradiction.	gpt-5-1	1	0	1	Antony Higginbotham	Antony Higginbotham	The prediction 'Antony Higginbotham' contradicts the gold answer 'Julie Cooper' regarding the representative of the district.	Both answers are identical.
hotpotqa	5ab265de5542993be8fa9901	Jonas Hummels is the younger brother of a German professional footballer who plays for the German national team, and who else?	Bayern Munich	ambiguous_time/context	Mats Hummels has played for both Borussia Dortmund and Bayern Munich. The question does not pin a time period, so either club can be argued depending on when.	gemini_2_5_pro,gemini_2_5_flash,gpt_5_1	3	Borussia Dortmund	google-gemini-2-5-pro	1	0	1	Borussia Dortmund	Borussia Dortmund	The gold answer states 'Bayern Munich' as the team, while the prediction states 'Borussia Dortmund'. These are two distinct football clubs, leading to a contradiction.	Both answers are identical.	google-gemini-2-5-flash	1	0	1	Borussia Dortmund	Borussia Dortmund	The gold answer specifies 'Bayern Munich' as the club, while the prediction states 'Borussia Dortmund'. These are two different football clubs, leading to a contradiction on the specific club mentioned.	The two answers are identical.	gpt-5-1	1	0	1	Borussia Dortmund	Borussia Dortmund	The gold answer states 'Bayern Munich' as the team, while the prediction states 'Borussia Dortmund'. These are two distinct football clubs, leading to a contradiction.	Both answers are identical.
hotpotqa	5ab3020e55429976abd1bc1a	"Javier Mora, is a Mexican boxer in the Heavyweight division, he was defeated by Alexander Vladimirovich ""Sasha"" Povetkin, by a 5-round TKO, in which country?"	Germany	partial_frontier_consensus	Two frontier models agree on 'Russia' (normalized) while one differs; could be ambiguity or a model-specific stable misconception.	gemini_2_5_flash,gpt_5_1	2	Russia	google-gemini-2-5-pro	0	1	1	Germany	Germany	The prediction 'Germany' is identical to the gold answer 'Germany'.	Both answers are identical.	google-gemini-2-5-flash	1	0	1	Russia	Russia	The prediction 'Russia' contradicts the gold answer 'Germany' regarding the country where the boxing match took place.	The answers are identical.	gpt-5-1	1	0	1	Russia	Russia	The prediction 'Russia' directly contradicts the gold answer 'Germany' regarding the country where the boxing match took place.	Both answers are identical.
hotpotqa	5abd7ca05542993062266cab	Where is the company that purchased Aixam based in?	Roseau, Minnesota, USA	ambiguous_location(HQ_vs_facility)	Gold Roseau, MN vs models Medina, MN suggests a 'headquarters vs operations' mismatch (Medina is a common HQ location for large MN firms).	gemini_2_5_pro,gemini_2_5_flash,gpt_5_1	2	Medina, Minnesota	google-gemini-2-5-pro	1	0	1	Medina, Minnesota	Medina, Minnesota	The prediction states 'Medina, Minnesota' while the gold answer specifies 'Roseau, Minnesota, USA'. The cities (Medina vs. Roseau) are different, leading to a contradiction on the specific location.	Both answers are identical.	google-gemini-2-5-flash	1	0	1	Medina, Minnesota	Medina, Minnesota	The prediction states 'Medina, Minnesota' while the gold answer specifies 'Roseau, Minnesota, USA'. The cities (Medina vs. Roseau) are different, leading to a contradiction on the specific location.	The answers are identical.	gpt-5-1	1	0	1	Medina, Minnesota, United States	Medina, Minnesota, United States	The prediction states 'Medina' as the city, which contradicts the gold answer's 'Roseau'. While the state and country are equivalent ('Minnesota' and 'USA'/'United States'), the city is a direct contradiction.	Both answers are identical.
hotpotqa	5abee5e25542994516f45473	Pauline Henry was known as the vocalist of a very popular cover song. Which album was this song from?	The Joshua Tree	partial_frontier_consensus	Two frontier models agree on 'The Chimes' (normalized) while one differs; could be ambiguity or a model-specific stable misconception.	gemini_2_5_pro	2	The Chimes	google-gemini-2-5-pro	1	0	1	The Chimes	The Chimes	The prediction 'The Chimes' contradicts the gold answer 'The Joshua Tree' regarding the album name. These are distinct album titles.	Both answers are identical.	google-gemini-2-5-flash	0	0	0	The Chimes	Feel Like Singin'	The prediction 'The Chimes' contradicts the gold answer 'The Joshua Tree'. These are two distinct album titles.	"The answers provide the names of two different albums, ""Feel Like Singin'"" and ""The Chimes"", which is a contradiction."	gpt-5-1	0	1	1	The Joshua Tree	The Joshua Tree	The prediction is identical to the gold answer.	Both answers are identical.
hotpotqa	5adc74cd5542994650320d0c	The small town where part of  Ewe people came from is a capital of where 	Adaklu-Anyigbe	partial_frontier_consensus	Two frontier models agree on 'Haho Prefecture' (normalized) while one differs; could be ambiguity or a model-specific stable misconception.	gemini_2_5_pro,gpt_5_1	2	Haho Prefecture	google-gemini-2-5-pro	1	0	1	Haho Prefecture	Haho Prefecture	The prediction 'Haho Prefecture' is a different place name than the gold answer 'Adaklu-Anyigbe'. They do not refer to the same location, indicating a contradiction.	Both answers are identical.	google-gemini-2-5-flash	0	0	0	Ghana	Togo	The gold answer 'Adaklu-Anyigbe' refers to a specific district/town, while the prediction 'Ghana' refers to a country. These are different geographical entities, and the prediction does not match the specific location provided in the gold answer.	Togo and Ghana are distinct countries and therefore represent different facts.	gpt-5-1	1	0	1	Haho Prefecture	Haho Prefecture	The prediction 'Haho Prefecture' is a different place name than the gold answer 'Adaklu-Anyigbe'. They do not refer to the same entity, indicating a factual contradiction.	Both answers are identical.
hotpotqa	5addc8765542997dc7907022	The plaintiff in the civil suit Paul v. Clinton was born in which year ?	1948	partial_frontier_consensus	Two frontier models agree on '1966' (normalized) while one differs; could be ambiguity or a model-specific stable misconception.	gemini_2_5_pro,gemini_2_5_flash	2	1966	google-gemini-2-5-pro	1	0	1	1966	1966	The gold answer states the birth year is 1948, while the prediction states 1966. These are different years and for calendar dates/years, an exact match is required, leading to a contradiction.	Both answers state the same year.	google-gemini-2-5-flash	1	0	1	1966	1966	The prediction '1966' contradicts the gold answer '1948'. Calendar dates/years must match exactly according to Rule 2.	The answers are identical.	gpt-5-1	0	1	1	1948	1948	The prediction '1948' is an exact match to the gold answer '1948'.	Both answers state the same year.
hotpotqa	5adfedb755429942ec259b95	Emprise Bank has branches in a city situated along what river?	Neosho River	ambiguous_entity_mapping	Likely the city is Wichita, KS (on the Arkansas River), but the question does not name the city; gold says Neosho River while models say Arkansas River.	gemini_2_5_pro,gemini_2_5_flash,gpt_5_1	3	Arkansas River	google-gemini-2-5-pro	1	0	1	Arkansas River	Arkansas River	The prediction names 'Arkansas River' which is a different river than the 'Neosho River' provided in the gold answer, leading to a contradiction.	Both answers are identical.	google-gemini-2-5-flash	1	0	1	Arkansas River	Arkansas River	The prediction 'Arkansas River' contradicts the gold answer 'Neosho River'. These are two distinct rivers.	The answers are identical.	gpt-5-1	1	0	1	Arkansas River	Arkansas River	The prediction names 'Arkansas River' which is a different river than the 'Neosho River' provided in the gold answer, leading to a contradiction.	Both answers are identical.
hotpotqa	5ae195595542997b2ef7d206	From which school of the Mount Vernon City School District was teacher fired, causing the school district to receive national attention?	Mount Vernon Middle School	partial_frontier_consensus	Two frontier models agree on 'Mount Vernon High School' (normalized) while one differs; could be ambiguity or a model-specific stable misconception.	gemini_2_5_flash	2	Mount Vernon High School	google-gemini-2-5-pro	0	0	0	Mount Vernon High School	Mount Vernon Middle School	The prediction states 'Mount Vernon High School' while the gold answer is 'Mount Vernon Middle School'. These are two distinct schools, leading to a contradiction.	The answers name different schools (Middle School vs. High School), which is a direct contradiction.	google-gemini-2-5-flash	1	0	1	Mount Vernon High School	Mount Vernon High School	The prediction states 'Mount Vernon High School' while the gold answer is 'Mount Vernon Middle School'. These are two distinct schools, leading to a contradiction.	Both answers are identical.	gpt-5-1	0	1	1	Mount Vernon Middle School	Mount Vernon Middle School	The prediction is an exact match to the gold answer.	Both answers are identical.
hotpotqa	5ae2e27155429928c423952a	What is the length of the River which has Wild Horse Creek as a tributary ?	375 mi long	partial_frontier_consensus	Two frontier models agree on '3,767 km' (normalized) while one differs; could be ambiguity or a model-specific stable misconception.	gemini_2_5_flash,gpt_5_1	2	3,767 km	google-gemini-2-5-pro	0	0	0	3,767 km	369 km	The gold answer states the length is 375 miles. Converting 375 miles to kilometers gives approximately 603.5 km. The prediction is 3,767 km, which is significantly different from 603.5 km. The values do not fall within the allowed numeric tolerance.	The numerical values for the length are significantly different (369 km vs 3,767 km), exceeding the allowed tolerance for numeric expressions.	google-gemini-2-5-flash	1	0	1	3,767 km	3,767 km	The gold answer states the length is 375 miles. Converting this to kilometers gives approximately 603.5 km. The prediction states 3,767 km, which is significantly different and outside the allowed numerical tolerance.	The answers are identical.	gpt-5-1	1	0	1	295 mi	295 mi	The gold answer states the length is 375 mi, while the prediction states 295 mi. The difference of 80 mi is outside the allowed tolerance of 1% of the reference value (3.75 mi).	Both answers are identical.
mintaka	13cd720a	What is the capital of the largest country in Europe?	Paris	ambiguous_scope(Europe_vs_EU)	If interpreted as Europe (continent), largest country is Russia → capital Moscow (models). Gold Paris may reflect largest EU country (France) or another scope.	gemini_2_5_pro,gemini_2_5_flash,gpt_5_1	3	Moscow	google-gemini-2-5-pro	1	0	1	Moscow	Moscow	The gold answer states the capital is 'Paris', while the prediction states it is 'Moscow'. These are two different cities, leading to a direct contradiction.	The two answers are identical.	google-gemini-2-5-flash	1	0	1	Moscow	Moscow	The gold answer states the capital is 'Paris', while the prediction states it is 'Moscow'. These are two different cities, leading to a direct contradiction.	The two answers are identical.	gpt-5-1	1	0	1	Moscow	Moscow	The prediction 'Moscow' directly contradicts the gold answer 'Paris'. The largest country in Europe by area is Russia, whose capital is Moscow. However, the largest country *entirely within* Europe is Ukraine, and the largest country *by population* entirely within Europe is Germany. The question is ambiguous, but the gold answer 'Paris' implies the question is referring to France as the 'largest country in Europe' in some context (e.g., historically or culturally, or perhaps by GDP within the EU). Regardless of the interpretation of 'largest country in Europe', 'Moscow' and 'Paris' are distinct and contradictory answers.	Both answers are identical.
mintaka	1be89328	Who was US president during the Great Depression?	Herbert Hoover	partial_frontier_consensus	Two frontier models agree on 'Franklin D. Roosevelt' (normalized) while one differs; could be ambiguity or a model-specific stable misconception.	gemini_2_5_flash,gpt_5_1	2	Franklin D. Roosevelt	google-gemini-2-5-pro	0	1	1	Herbert Hoover; Franklin D. Roosevelt	Herbert Hoover; Franklin D. Roosevelt	The prediction includes the gold answer ('Herbert Hoover') and adds another correct president ('Franklin D. Roosevelt') who also served during the Great Depression. This additional, non-contradictory information is acceptable.	Both answers are identical.	google-gemini-2-5-flash	1	0	1	Franklin D. Roosevelt	Herbert Hoover; Franklin D. Roosevelt	The gold answer specifies 'Herbert Hoover' as the US president during the Great Depression, while the prediction states 'Franklin D. Roosevelt'. These are two different individuals, leading to a direct contradiction.	Answer B is a subset of Answer A. This is allowed by the subset allowance rule because the question does not ask for an exhaustive list.	gpt-5-1	1	0	1	Franklin D. Roosevelt	Herbert Hoover; Franklin D. Roosevelt	The gold answer specifies 'Herbert Hoover' as the US president during the Great Depression, while the prediction states 'Franklin D. Roosevelt'. These are two different individuals, leading to a direct contradiction.	Answer B is a correct subset of Answer A, and the question does not require an exhaustive list. Both presidents served during the Great Depression.
mintaka	2652ec2b	Which award did the first puzzle game by Fireproof Games win at the British Academy Video Games Awards?	British Academy Games Award for Best Game	partial_frontier_consensus	Two frontier models agree on 'British Game' (normalized) while one differs; could be ambiguity or a model-specific stable misconception.	gemini_2_5_pro,gemini_2_5_flash	2	British Game	google-gemini-2-5-pro	1	0	1	British Game	British Game	The prediction 'British Game' is an incomplete and overly generic answer compared to the gold 'British Academy Games Award for Best Game'. It omits the crucial 'Academy Games Award for Best' part, which specifies the nature of the award.	Both answers are identical.	google-gemini-2-5-flash	1	0	1	Best British Game	Best British Game	The prediction 'Best British Game' refers to a different award category than the gold 'British Academy Games Award for Best Game'. The gold specifies the overall 'Best Game' award, while the prediction specifies 'Best British Game', which is a distinct, more specific category.	The answers are identical.	gpt-5-1	0	0	0	British Game	Best British Game	The prediction 'British Game' is an incomplete and vague description of the award. The gold answer specifies 'British Academy Games Award for Best Game', where 'Best Game' is the crucial detail indicating the specific award won, which is missing from the prediction.	"The word ""Best"" is a significant part of the award title, making ""Best British Game"" and ""British Game"" distinct awards."
mintaka	48e38631	How many actors played Sonny in Big Daddy?	2	partial_frontier_consensus	Two frontier models agree on '1' (normalized) while one differs; could be ambiguity or a model-specific stable misconception.	gemini_2_5_flash,gpt_5_1	2	1	google-gemini-2-5-pro	0	1	0	2		The prediction '2' exactly matches the gold answer '2'. No normalization or tolerance rules are needed as it's an exact numerical match.	The answers provide contradictory numbers. Answer A states 1, while Answer B states 2.	google-gemini-2-5-flash	1	0	1	1	1	The gold answer is 2, and the prediction is 1. The absolute difference is 1, which exceeds the allowed numerical tolerance of max(0.5, 1% of 2) = 0.5.	The answers are identical.	gpt-5-1	1	0	1	1	1	The gold answer is 2, and the prediction is 1. The absolute difference is 1, which exceeds the allowed numerical tolerance of max(0.5, 1% of 2) = 0.5.	Both answers state the same numerical value.
mintaka	4b066327	How old was John Lennon when The Beatles formed?	16	ambiguous_event_definition	19 aligns with 1960 (Beatles formation era) given Lennon’s 1940 birth. Gold 16 may instead correspond to the Quarrymen/earlier pre-Beatles formation.	gemini_2_5_pro,gemini_2_5_flash,gpt_5_1	3	19	google-gemini-2-5-pro	1	0	1	19	19	The gold answer is 16, and the prediction is 19. The absolute difference is 3, which is outside the allowed numeric tolerance of max(0.5, 1% of 16 = 0.16).	Both answers are identical.	google-gemini-2-5-flash	1	0	1	19	19	The gold answer is 16, and the prediction is 19. The absolute difference is 3, which is outside the allowed numeric tolerance of max(0.5, 1% of 16) = 0.5. This is not a naturally drifting value, so the stricter tolerance applies.	The answers are identical.	gpt-5-1	1	0	1	19	19	The gold answer is 16, and the prediction is 19. The absolute difference is 3, which exceeds the allowed numeric tolerance of max(0.5, 1% of 16) = 0.5. This is a direct contradiction of the age.	Both answers are identical.
mintaka	513f3181	What is the oldest monument in the capital of France?	Arenes de Lutece	partial_frontier_consensus	Two frontier models agree on 'Luxor Obelisk' (normalized) while one differs; could be ambiguity or a model-specific stable misconception.	gemini_2_5_pro,gpt_5_1	2	Luxor Obelisk	google-gemini-2-5-pro	1	0	1	Luxor Obelisk	Luxor Obelisk	The prediction 'Luxor Obelisk' names a different monument than the gold answer 'Arenes de Lutece', directly contradicting the gold fact about the oldest monument.	Both answers are identical.	google-gemini-2-5-flash	0	1	0	Arènes de Lutèce	Obélisque de Louxor	The prediction 'Arènes de Lutèce' is equivalent to the gold 'Arenes de Lutece' as diacritics are ignored according to Rule 1 (Normalization).	The answers provide two different and contradictory names for the oldest monument in Paris.	gpt-5-1	1	0	1	Luxor Obelisk	Luxor Obelisk	The prediction 'Luxor Obelisk' names a different monument than the gold answer 'Arenes de Lutece', directly contradicting the gold fact about the oldest monument.	Both answers are identical.
mintaka	7e554842	How long did the longest serving mayor serve in New York?	11 years (1934–1945)	numeric_counting_convention	La Guardia served 1934–1945; models answer 12 years while gold says 11, likely due to inclusive/exclusive counting.	gemini_2_5_pro,gemini_2_5_flash,gpt_5_1	3	12 years	google-gemini-2-5-pro	1	0	1	12 years	12 years	The gold answer states '11 years' while the prediction states '12 years'. The difference of 1 year is outside the allowed numeric tolerance of max(0.5, 1% of 11) = 0.5.	Both answers are identical.	google-gemini-2-5-flash	1	0	1	12 years	12 years	The gold answer states '11 years' while the prediction states '12 years'. The difference of 1 year is outside the allowed numeric tolerance of max(0.5, 1% of 11) = 0.5.	The answers are identical.	gpt-5-1	1	0	1	12 years	12 years	The gold answer states '11 years' while the prediction states '12 years'. The difference of 1 year is outside the allowed numeric tolerance of max(0.5, 1% of 11) = 0.5.	Both answers are identical.
mintaka	9ac70118	How old was the youngest U.S. president when he died?	46	partial_frontier_consensus	Two frontier models agree on '60' (normalized) while one differs; could be ambiguity or a model-specific stable misconception.	gemini_2_5_pro,gemini_2_5_flash	2	60	google-gemini-2-5-pro	1	0	1	60		The prediction '60' is numerically different from the gold answer '46'. The difference (14) is outside the allowed numeric tolerance for ages, which is 1-5.5 percentage points. 14/46 is approximately 30.4%, which is well outside the tolerance.	The answers are identical.	google-gemini-2-5-flash	1	0	1	60	60	The prediction '60' is numerically different from the gold answer '46'. The difference (14) exceeds the allowed numeric tolerance for exact values.	The answers are identical.	gpt-5-1	0	1	0	46	60	The prediction exactly matches the gold answer.	The numerical values (60 and 46) are significantly different and do not fall within the allowed numeric tolerance.
mintaka	a04200ad	Who is the main protagonist of the second Metal Gear game?	Raiden	ambiguous_title(“second Metal Gear”)	If interpreted as 'Metal Gear 2: Solid Snake', protagonist is Solid Snake (models). Gold 'Raiden' corresponds to Metal Gear Solid 2 (different naming).	gemini_2_5_pro,gemini_2_5_flash,gpt_5_1	3	Solid Snake	google-gemini-2-5-pro	1	0	1	Solid Snake	Solid Snake	The prediction 'Solid Snake' contradicts the gold answer 'Raiden'. These are different characters.	The two answers are identical.	google-gemini-2-5-flash	1	0	1	Solid Snake	Solid Snake	The prediction 'Solid Snake' contradicts the gold answer 'Raiden'. These are different characters.	The two answers are identical.	gpt-5-1	1	0	1	Solid Snake	Solid Snake	The prediction 'Solid Snake' directly contradicts the gold answer 'Raiden'. These are different characters.	Both answers are identical.
musique	2hop__126306_396277	What is another notable work by the illustrator of Sylvester and the Magic Pebble?		partial_frontier_consensus	Two frontier models agree on 'Shrek!' (normalized) while one differs; could be ambiguity or a model-specific stable misconception.	gemini_2_5_flash,gpt_5_1	2	Shrek!	gemini-2.5-pro	0	1	0	Doctor De Soto	Shrek!	The predicted answer is an exact match to the gold answer.	'Doctor De Soto' and 'Shrek!' are different books,	gemini-2.5-flash	1	0	1	Shrek!	Shrek!	The predicted answer 'Shrek!' is a different work than the gold answer 'Doctor De Soto'. While both are notable works by William Steig (the illustrator of Sylvester and the Magic Pebble), the prediction does not convey the same specific fact as the gold answer.	Both answers are identical.	gpt-5.1	1	0	1	Shrek!	Shrek!	"The gold answer specifies ""Doctor De Soto"" as another notable work, while the prediction specifies ""Shrek!"". These are two distinct works and therefore not the same essential fact, even though both are notable works by the same illustrator."	Both answers are identical.
musique	2hop__144317_120065	What year did the city were Hans-Joachim Merker was born end?		partial_frontier_consensus	Two frontier models agree on '1945' (normalized) while one differs; could be ambiguity or a model-specific stable misconception.	gemini_2_5_flash	2	1945	gemini-2.5-pro	0	0	0	1945	1990	The question asks for a year. The predicted year '1945' does not match the gold year '1738'. Years have zero tolerance and must match exactly.	Years require exact match; 1945 ≠ 1990.	gemini-2.5-flash	1	0	1	1945	1945	The question asks for a year. The predicted year '1945' does not match the gold year '1738'. Years have zero tolerance and must match exactly.	Both answers are identical.	gpt-5.1	0	0	0	1939	It has not ended as of 2022	The predicted year (1939) does not match the gold year (1738). Years have zero tolerance and must match exactly.	Answer A states the city ended in 1939, while Answer B states it has not ended as of 2022, which is a direct contradiction.
musique	2hop__269076_449113	Where is the headquarters of the operator of Operation Entebbe?		partial_frontier_consensus	Two frontier models agree on 'Tel Aviv' (normalized) while one differs; could be ambiguity or a model-specific stable misconception.	gemini_2_5_pro,gemini_2_5_flash,gpt_5_1	2	Tel Aviv	gemini-2.5-pro	1	0	1	Tel Aviv	Tel Aviv	The predicted answer 'Tel Aviv' contradicts the gold answer 'Paris-Charles de Gaulle Airport'. The operator of Operation Entebbe was Air France, whose headquarters is at Paris-Charles de Gaulle Airport.	Both answers are identical.	gemini-2.5-flash	1	0	1	Tel Aviv	Tel Aviv	The predicted answer 'Tel Aviv' contradicts the gold answer 'Paris-Charles de Gaulle Airport'. The operator of Operation Entebbe was Air France, whose headquarters is at Paris-Charles de Gaulle Airport.	Both answers are identical.	gpt-5.1	1	0	1	Tel Aviv, Israel	Tel Aviv	"The predicted location ""Tel Aviv, Israel"" directly contradicts the gold location ""Paris-Charles de Gaulle Airport""."	Answer A provides additional, non-contradictory information (country) to the city mentioned in Answer B.
musique	2hop__402530_774333	What other county does the county where Imperial is located share a border with?		partial_frontier_consensus	Two frontier models agree on 'San Diego County' (normalized) while one differs; could be ambiguity or a model-specific stable misconception.	gemini_2_5_pro,gemini_2_5_flash,gpt_5_1	2	San Diego County	gemini-2.5-pro	1	0	1	San Diego County; Riverside County; La Paz County; Yuma County	Riverside County; San Diego County; Yuma County; La Paz County	The gold answer 'Crockett County' implies that 'Imperial' refers to Imperial, Texas, which is located in Pecos County, Texas. Pecos County borders Crockett County. The predicted answer lists counties that border Imperial County, California (San Diego County, Riverside County, La Paz County, Yuma County). These counties do not border Pecos County, Texas, nor do they match the gold answer.	The question does not require order, and both answers list the same set of counties.	gemini-2.5-flash	1	0	1	San Diego County	San Diego County; Riverside County	The predicted county 'San Diego County' is different from the gold county 'Crockett County', representing a direct contradiction of the factual information.	Answer A matches one of the semicolon-separated alternatives in Answer B.	gpt-5.1	1	0	1	San Diego County	San Diego County	"The predicted county ""San Diego County"" contradicts the gold county ""Crockett County""."	Both answers are identical.
musique	2hop__421324_97805	Which war did the operator of Finnish coastal defence ship Väinämöinen serve in?		partial_frontier_consensus	Two frontier models agree on 'World War II' (normalized) while one differs; could be ambiguity or a model-specific stable misconception.	gemini_2_5_flash,gpt_5_1	2	World War II	gemini-2.5-pro	0	1	1	Winter War; Continuation War; Lapland War	World War II	The prediction is semicolon-separated. One of the alternatives, 'Winter War', exactly matches the gold answer.	The wars listed in Answer A (Winter War,	gemini-2.5-flash	1	0	1	World War II	Winter War; Continuation War; World War II	The gold answer specifies 'Winter War', which is a distinct conflict. The predicted answer 'World War II' is a different, broader conflict, even though the Winter War occurred during the period of World War II. They are not equivalent for the purpose of identifying a specific war.	Answer A matches one of the semicolon-separated alternatives in Answer B.	gpt-5.1	1	0	1	World War II	World War II	"The predicted answer ""World War II"" is a broader conflict and not the same specific war as the gold answer ""Winter War"", even though the Winter War occurred during the period of World War II. The gold answer specifies a distinct conflict."	Both answers are identical.
musique	2hop__496961_554601	What's the place of birth of the former member of The Sunnyboys?		partial_frontier_consensus	Two frontier models agree on 'Sydney' (normalized) while one differs; could be ambiguity or a model-specific stable misconception.	gemini_2_5_pro,gemini_2_5_flash	2	Sydney	gemini-2.5-pro	1	0	1	Sydney, Australia	Sydney	The predicted place of birth 'Sydney, Australia' contradicts the gold place of birth 'Kingscliff'. These are distinct locations.	Answer A provides additional, non-contradictory information (Australia) to the core fact (Sydney) present in Answer B.	gemini-2.5-flash	1	0	1	Sydney	Sydney; Sydney; Sydney; Sydney	The predicted place of birth 'Sydney' contradicts the gold answer 'Kingscliff'.	Answer A matches all semicolon-separated alternatives in Answer B.	gpt-5.1	0	0	0	Sydney	Kingscliff, New South Wales, Australia	The predicted place of birth 'Sydney' contradicts the gold answer 'Kingscliff'.	'Sydney' and 'Kingscliff' are different places of birth; direct contradiction.
