dataset	id	question	gold_answer	assistant_label	assistant_notes	stable_wrong_models	frontier_open_consensus_count	frontier_open_consensus_answer	model_dir__gemini_2_5_pro	stable_wrong__gemini_2_5_pro	open_correct__gemini_2_5_pro	consistency_equivalent__gemini_2_5_pro	open_answer__gemini_2_5_pro	assistive_answer__gemini_2_5_pro	open_correctness_reasoning__gemini_2_5_pro	consistency_reasoning__gemini_2_5_pro	model_dir__gemini_2_5_flash	stable_wrong__gemini_2_5_flash	open_correct__gemini_2_5_flash	consistency_equivalent__gemini_2_5_flash	open_answer__gemini_2_5_flash	assistive_answer__gemini_2_5_flash	open_correctness_reasoning__gemini_2_5_flash	consistency_reasoning__gemini_2_5_flash	model_dir__gpt_5_1	stable_wrong__gpt_5_1	open_correct__gpt_5_1	consistency_equivalent__gpt_5_1	open_answer__gpt_5_1	assistive_answer__gpt_5_1	open_correctness_reasoning__gpt_5_1	consistency_reasoning__gpt_5_1
crag	d93b3615-3ef8-446f-a635-95b3b7ece245	who was the coach of the team that won the ncaa men's basketball championship last year?	dan hurley, who coaches the uconn huskies, was the coach of the team that won the ncaa men's basketball championship last year.	time_dependent	Time-relative phrasing ('last year'); gold likely tied to a specific snapshot/date.	gemini_2_5_pro,gemini_2_5_flash	2	Bill Self	google-gemini-2-5-pro	1	0	1	Bill Self	Bill Self	The gold answer identifies 'Dan Hurley' as the coach, while the prediction states 'Bill Self'. These are different individuals, leading to a contradiction.	Both answers are identical.	google-gemini-2-5-flash	1	0	1	Bill Self	Bill Self	The gold answer identifies 'Dan Hurley' as the coach, while the prediction states 'Bill Self'. These are different individuals, leading to a contradiction.	Both answers are identical.	gpt-5-1	0	0	0	Scott Drew	Bill Self	The gold answer states the coach was 'Dan Hurley', while the prediction states 'Scott Drew'. These are different names, leading to a contradiction.	The two answers provide different names for the coach, making them contradictory.
crag	df4e57f0-519e-4ce2-81c2-144985cf1a7b	when was meta's most recent vr headset released?	meta's most recent vr headset, the meta quest 3, was released on october 10, 2023.	time_dependent	Time-relative phrasing ('most recent'); gold likely tied to a specific snapshot/date.	gemini_2_5_pro,gpt_5_1	3	2020-10-13	google-gemini-2-5-pro	1	0	1	2020-10-13	2020-10-13	The gold answer states the release date as October 10, 2023, while the prediction states 2020-10-13. The year (2023 vs 2020) and day (10 vs 13) are different, which constitutes a contradiction for calendar dates, as per rule 2.	Both answers provide the exact same date.	google-gemini-2-5-flash	0	0	0	2020-10-13	2022-10-25	The gold answer specifies the release date as October 10, 2023, while the prediction states 2020-10-13. Calendar dates must match exactly, and the years (2023 vs 2020) and days (10 vs 13) are different, leading to a contradiction.	The dates provided are different and calendar dates must match exactly.	gpt-5-1	1	0	1	2020-10-13	2020-10-13	The gold answer specifies the release date as October 10, 2023, while the prediction states 2020-10-13. Calendar dates must match exactly, and the years (2023 vs 2020) and days (10 vs 13) are different, leading to a contradiction.	Both answers provide the exact same date.
crag	e9751dcf-72ec-434f-9ca8-30a0a72da8fc	how old is the current president of the us?	the current president of the us, joe biden, is 81 years old.	time_dependent	Time-relative phrasing ('current'); gold likely tied to a specific snapshot/date.	gemini_2_5_pro,gemini_2_5_flash	3	79	google-gemini-2-5-pro	1	0	1	79	79	The gold answer states the age is 81, while the prediction states 79. The difference of 2 is outside the allowed numeric tolerance of max(0.5, 1% of 81 = 0.81).	Both answers state the same age.	google-gemini-2-5-flash	1	0	1	79	79	The gold answer states the age is 81, while the prediction states 79. The difference of 2 is outside the allowed numeric tolerance of max(0.5, 1% of 81 = 0.81).	Both answers are identical.	gpt-5-1	0	1	1	79	79	The gold answer states the age is 81, and the prediction states 79. For naturally drifting values like age, a difference within a 1-5.5 percentage-point window is considered equivalent. The difference is |81 - 79| = 2. The percentage difference is 2/81 ≈ 2.47%, which falls within the allowed 1-5.5% window.	Both answers state the same age.
frames	110	As of 1st August 2024, Are the actors who play Summer and Luke in the OC in anything else together?	Yes, Nashville series 5. 	time_dependent	Time-relative phrasing ('As of'); gold likely tied to a specific snapshot/date.	gemini_2_5_flash	1	Yes, Nashville	gemini-2.5-pro	0	1	1	Yes, Nashville	['Nashville']	"The prediction correctly identifies ""Nashville"" as the show the actors were in together, which is the vital fact. The gold's additional detail of ""series 5"" is not contradicted by the prediction."	"The ""Yes"" in answer_a is an affirmation consistent with answer_b providing a show name. Both answers convey the essential fact ""Nashville""."	gemini-2.5-flash	1	0	1	No	[]	"The prediction ""No"" directly contradicts the gold answer ""Yes, Nashville series 5"", which states they have worked together on something else."	"""No"" and an empty list `[]` both convey the absence of other projects where the actors worked together."	gpt-5.1	0	1	1	"Yes – Rachel Bilson (Summer) and Chris Carmack (Luke) both appeared in the TV series ""Nashville""."	['Nashville']	"Both gold and prediction confirm that the actors appeared in ""Nashville"" together. The prediction provides additional context (actors' names) but does not contradict the gold."	"The essential fact in answer_a is that the actors appeared together in ""Nashville"", which is present in answer_b. The ""Yes"" and actor names in answer_a are additional context."
frames	116	As of 2024, how many of the Star Wars actors whose first or last names are 'Jack' have starred in more than 2 Star wars movies?	2	time_dependent	Time-relative phrasing ('As of'); gold likely tied to a specific snapshot/date.	gemini_2_5_flash,gpt_5_1	2	1	gemini-2.5-pro	0	1	1	2	2	The prediction '2' exactly matches the gold answer '2'.	Both answers state the same numerical value.	gemini-2.5-flash	1	0	1	1	1	The prediction '1' contradicts the gold value '2'. The numerical difference (1) exceeds the 5% tolerance (0.1).	Both answers are identical and state the same numerical fact.	gpt-5.1	1	0	1	1	1	The prediction '1' does not match the gold '2'. The difference (1) exceeds the 5% tolerance for numbers (0.1).	Both answers state the same numerical value, '1'.
frames	128	Name the teams in alphabetical order that every AL MVP from Texas Rangers retired from as of August 2024.	Cleveland Indians, New York Yankees, Texas Rangers, Toronto Blue Jays	time_dependent	Time-relative phrasing ('as of'); gold likely tied to a specific snapshot/date.	gemini_2_5_flash,gpt_5_1	1	Cleveland Indians, New York Yankees, Texas Rangers, Toronto Blue Jays	gemini-2.5-pro	0	1	1	Cleveland Indians, New York Yankees, Texas Rangers, Toronto Blue Jays	['Cleveland Indians', 'New York Yankees', 'Texas Rangers', 'Toronto Blue Jays', 'Washington Nationals']	The prediction exactly matches the gold list, including the alphabetical order specified in the question.	answer_b contains all the teams listed in answer_a, plus an additional team, which is allowed as an extra fact. The order is maintained.	gemini-2.5-flash	1	0	1	New York Yankees, Texas Rangers	['Cleveland Indians', 'New York Yankees', 'Texas Rangers']	The prediction is missing two vital facts from the gold: 'Cleveland Indians' and 'Toronto Blue Jays', failing the coverage criterion for lists.	"Answer B contains all the teams listed in answer A, plus an additional team (""Cleveland Indians""). Additional facts are allowed as long as they don't contradict the essential facts in answer A. Both lists are in alphabetical order as requested."	gpt-5.1	1	0	1	Cleveland Indians; New York Yankees; Texas Rangers; Toronto Blue Jays; Washington Nationals	['Cleveland Indians', 'New York Yankees', 'Texas Rangers', 'Toronto Blue Jays', 'Washington Nationals']	The prediction contains an extra team, 'Washington Nationals', which is not present in the gold list.	Both answers list the same teams in the same alphabetical order. The difference in format (string vs. list) is ignored.
frames	142	As of August 5, 2024, what is the name of the federal law that was found to be violated by the company that Brian Bergstein is employed by?	The Sherman Antitrust Act	time_dependent	Time-relative phrasing ('As of'); gold likely tied to a specific snapshot/date.	gpt_5_1	1	Sherman Antitrust Act	gemini-2.5-pro	0	1	0	Sherman Antitrust Act	Federal Trade Commission Act	"Article ""The"" is ignored as per normalization rules. The remaining text matches exactly."	The two answers refer to different federal laws.	gemini-2.5-flash	0	0	0	Worker Adjustment and Retraining Notification Act	Sherman Antitrust Act	"The prediction ""Worker Adjustment and Retraining Notification Act"" directly contradicts the gold answer ""The Sherman Antitrust Act""."	The two answers refer to different federal laws.	gpt-5.1	1	0	1	National Labor Relations Act	National Labor Relations Act	"The prediction ""National Labor Relations Act"" directly contradicts the gold answer ""The Sherman Antitrust Act""."	Both answers are identical.
frames	238	Part of the dynamic duo who broke a record set by Mickey Lolich and Bill Freehan in 1975 for most starts together, this MLB pitcher's battery mate ranked first all-time among catchers in putouts as of 2022. In what year did he (the pitcher)  make his Grand Ole Opry debut?	2024	time_dependent	Time-relative phrasing ('as of'); gold likely tied to a specific snapshot/date.	gemini_2_5_pro	1	2023	gemini-2.5-pro	1	0	1	2023	2023	The predicted year '2023' does not match the gold year '2024'. Years require an exact match.	Both answers state the same year, 2023, which is an exact match.	gemini-2.5-flash	0	0	0	1967	2007	The predicted year '1967' does not match the gold year '2024'. Calendar dates/years must match exactly.	Calendar years require an exact match. 1967 is not equivalent to 2007.	gpt-5.1	0	1	1	2024	2024	The prediction '2024' exactly matches the gold answer '2024'.	Both answers state the same year, 2024.
frames	356	As of August 3, 2024, excluding white, what colour features on the flag of the city that houses the racecourse where Danon The Kid made his racing debut?	Red	time_dependent	Time-relative phrasing ('As of'); gold likely tied to a specific snapshot/date.	gemini_2_5_pro	2	Green	gemini-2.5-pro	1	0	1	Purple	['purple', 'green']	"The prediction ""Purple"" contradicts the gold answer ""Red""."	"The essential fact ""Purple"" from answer_a is present in answer_b (after case normalization). The additional color ""green"" in answer_b is an allowed extra."	gemini-2.5-flash	0	0	0	Green	['red', 'blue', 'yellow']	"The prediction ""Green"" directly contradicts the gold answer ""Red""."	"Answer_a states ""Green"" as a color, which is not present in the list provided in answer_b."	gpt-5.1	0	0	0	green	['purple']	"The prediction ""green"" contradicts the gold answer ""Red""."	"The colors ""green"" and ""purple"" are distinct and not equivalent."
frames	368	Renowned Abstract Expressionist painter Clyfford Still graduated from college in 1933. As of August 1, 2024, what other alumnus from that university was nominated for a Pulitzer Prize?	Don Magnuson	time_dependent	Time-relative phrasing ('As of'); gold likely tied to a specific snapshot/date.	gemini_2_5_flash	1	Sherman Alexie	gemini-2.5-pro	0	0	0	Sherman Alexie	[]	The predicted name 'Sherman Alexie' does not match the gold name 'Don Magnuson'.	"answer_b is an empty list and does not contain the name ""Sherman Alexie"" which is the essential fact in answer_a."	gemini-2.5-flash	1	0	1	Conrad Richter	['Conrad Richter', 'John Williams', 'Sandra Dallas', 'Kent Haruf']	The predicted name 'Conrad Richter' does not match the gold name 'Don Magnuson'.	"The essential fact ""Conrad Richter"" from answer_a is present in answer_b. Additional names in answer_b are allowed as extras."	gpt-5.1	0	0	0	Lance E. Olson	[]	The predicted name 'Lance E. Olson' contradicts the gold name 'Don Magnuson'.	answer_a provides a specific name, while answer_b is an empty list and contains no information.
frames	44	I am moving to the G40 postcode area - what train stations are nearby, as of 2024?	Bridgeton Railway Station and Dalmarnock Railway Station.	time_dependent	Time-relative phrasing ('as of'); gold likely tied to a specific snapshot/date.	gpt_5_1	1	Bridgeton, Dalmarnock, Bellgrove, Duke Street	gemini-2.5-pro	0	0	0	Bridgeton, Dalmarnock, Bellgrove, Duke Street	['Dalmarnock', 'Bridgeton', 'Bellgrove']	The prediction includes extra stations (Bellgrove, Duke Street) that are not present in the gold answer, violating the 'no extras' rule for lists.	'Duke Street' is present in answer_a but missing from answer_b.	gemini-2.5-flash	0	0	0	Bridgeton, Dalmarnock, Bellgrove, Duke Street, High Street	['Bridgeton', 'Dalmarnock', 'Bellgrove', 'Duke Street', 'Alexandra Parade']	"The prediction contains extra facts (""Bellgrove"", ""Duke Street"", ""High Street"") not present in the gold answer, violating the 'no extras' rule for list predictions."	'High Street' from answer_a is missing from answer_b, and 'Alexandra Parade' from answer_b is missing from answer_a.	gpt-5.1	1	0	1	Bridgeton, Dalmarnock, Bellgrove, High Street (Glasgow), and Rutherglen	['Bridgeton', 'Dalmarnock', 'Bellgrove', 'Duke Street', 'High Street (Glasgow)', 'Argyle Street', 'Glasgow Central', 'Glasgow Queen Street', 'Rutherglen']	The prediction includes additional stations (Bellgrove, High Street (Glasgow), and Rutherglen) that are not present in the gold answer, violating the 'no extras' rule for list-like predictions.	All stations listed in answer_a are present in answer_b. Answer_b contains additional stations, which is allowed as long as they don't contradict.
frames	530	As of 2024, what is the street address of the headquarters of the American online video sharing platform that was launched in the same year as the founding of the Vancouver Cherry Blossom festival?	901 Cherry Avenue, San Bruno, California, United States	time_dependent	Time-relative phrasing ('As of'); gold likely tied to a specific snapshot/date.	gemini_2_5_pro,gpt_5_1	2	901 Cherry Avenue	gemini-2.5-pro	1	0	1	901 Cherry Avenue	901 Cherry Avenue, San Bruno, CA 94066	The prediction is incomplete as it only provides the street number and name, while the gold provides the full address including city, state, and country.	"answer_b contains all the essential information from answer_a (""901 Cherry Avenue"") plus additional, non-contradictory details (city, state, zip code)."	gemini-2.5-flash	0	1	1	901 Cherry Ave, San Bruno, CA 94066	901 Cherry Ave, San Bruno, CA 94066	The prediction matches the gold address, with 'Ave' being a standard abbreviation for 'Avenue' and 'CA' for 'California'. The omission of 'United States' is acceptable as it's often implied in a domestic address, and the addition of the ZIP code does not contradict the gold.	Both answers are identical.	gpt-5.1	1	0	1	901 Cherry Avenue	901 Cherry Avenue, San Bruno, California 94066	The prediction is incomplete as it only provides the street number and name, while the gold provides the full address including city, state, and country.	"answer_b contains the essential fact from answer_a (""901 Cherry Avenue"") and adds further non-contradictory details."
frames	7	"As of Aug 3, 2024, the artist who released the album ""Father of Asahd"" went to the same high school as an Olympic diver. How many Olympic teams did this diver participate on?"	2	time_dependent	Time-relative phrasing ('As of'); gold likely tied to a specific snapshot/date.	gemini_2_5_pro	2	2	gemini-2.5-pro	1	0	1	1	1	The prediction '1' contradicts the gold '2'. The difference (1) is greater than the allowed 5% tolerance (0.1).	Both answers state the same number, 1.	gemini-2.5-flash	0	1	0	2	4	The prediction '2' exactly matches the gold answer '2'.	The numbers 2 and 4 are exact counts and are not within the allowed 5% tolerance (min 0.5).	gpt-5.1	0	1	1	2	2	The prediction '2' exactly matches the gold answer '2'.	Both answers state the same numerical value.
hotpotqa	5addfe6c5542997dc790710e	"In what year was the creator of the current arrangement of the ""Simpson's Theme"" born?"	March 28, 1941	time_dependent	Time-relative phrasing ('current'); gold likely tied to a specific snapshot/date.	gemini_2_5_pro	2	1941	google-gemini-2-5-pro	1	0	1	1953	1953	The gold answer specifies the birth year as 1941, while the prediction states 1953. These years are different and for calendar dates/years, an exact match is required (Rule 2).	Both answers state the same year.	google-gemini-2-5-flash	0	1	0	1941	1953	The question asks for the *year* of birth. The gold answer provides the full date, including the year 1941. The prediction correctly states the year 1941, which directly answers the question. According to Rule 9 (Subset allowance), providing a subset of the gold answer is acceptable if it directly answers the question and contains no contradictions.	The answers provide two different years (1953 vs 1941), which is a direct contradiction. According to the rules, years must match exactly.	gpt-5-1	0	1	1	1941	1941	The question asks for the 'year' of birth. The prediction provides the correct year '1941', which is consistent with the year in the gold answer 'March 28, 1941'. This is acceptable under the subset allowance rule as the prediction directly answers the specific part of the question asked (the year) without contradiction.	Both answers state the same year.
hotpotqa	5ae65d055542996d980e7b14	What was population of the city where the Dutch retired footballer Foeke Booy born?	108,249	time_dependent_or_definition(city_vs_municipality)	City population varies by census year and by administrative boundary; three models give three nearby values, suggesting boundary/year ambiguity rather than a single fixed 'correct' number.	gemini_2_5_pro,gemini_2_5_flash,gpt_5_1	1	124,499	google-gemini-2-5-pro	1	0	1	124,499	124,484	The question asks for a population, which is a naturally drifting value. The gold answer is 108,249 and the prediction is 124,499. The percentage difference is approximately 13.05% (|108,249 - 124,499| / max(108,249, 124,499) * 100), which falls outside the allowed 1-5.5 percentage-point window for equivalence.	Numeric values are within the 1% tolerance (15 is less than 1% of 124,484).	google-gemini-2-5-flash	1	0	1	96,573	93,961	The gold population is 108,249 and the prediction is 96,573. The percentage difference is approximately 10.79% (|108,249 - 96,573| / 108,249 * 100), which falls outside the allowed 5.5% tolerance for naturally drifting values like population counts.	The two population figures are different, but the difference (approx 2.7%) falls within the allowed tolerance for values that drift over time, such as census counts.	gpt-5-1	1	0	1	123107	128383	The question asks for a population, which is a naturally drifting value. The gold answer is 108,249 and the prediction is 123,107. The percentage difference is approximately 12.07% (calculated as |108,249 - 123,107| / max(108,249, 123,107) * 100). This falls outside the allowed 1-5.5 percentage-point window for equivalence, according to Rule 2.	The difference between the two population figures (5276) is within the 5.5% tolerance for values that naturally drift over time (4.11% of 128383).
mintaka	16e73f4d	How old is the current head coach of the New England Patriots?	69	time_dependent	Time-relative phrasing ('current'); gold likely tied to a specific snapshot/date.	gemini_2_5_flash	3	70	google-gemini-2-5-pro	0	1	1	70	70	The gold and prediction are ages, which are naturally drifting values. The numeric tolerance rule for such values states that if the percentage difference (calculated as |a - b| / max(|a|, |b|)) is within a 1-5.5 percentage-point window, they are equivalent. Here, |70 - 69| / max(70, 69) = 1 / 70 ≈ 0.01428 or 1.428%. This falls within the 1-5.5% window, so they are considered equivalent.	Both answers state the same age.	google-gemini-2-5-flash	1	0	1	70	70	The gold answer is 69 and the prediction is 70. The difference is 1. The allowed tolerance is max(0.5, 1% of 69) = max(0.5, 0.69) = 0.69. Since 1 > 0.69, the prediction is outside the acceptable numeric tolerance.	The answers provide the same number.	gpt-5-1	0	1	1	70	70	The prediction '70' is an age, which is a naturally drifting value. The difference between the gold '69' and the prediction '70' is 1. The percentage difference is (1 / 70) * 100 = 1.43%, which falls within the allowed 1-5.5 percentage-point window for naturally drifting values.	Both answers state the same age.
mintaka	6f62ab02	How old is the current manager of the New York Mets?	40	time_dependent	Mets manager changes over time; models answer an older manager (66) while gold gives 40 (different manager/snapshot).	gemini_2_5_pro,gemini_2_5_flash,gpt_5_1	3	66	google-gemini-2-5-pro	1	0	1	66	66	The prediction '66' is numerically different from the gold answer '40'. For naturally drifting values like age, the difference (26) is far outside the allowed 1-5.5 percentage-point window (26/66 = 39.39% difference).	Both answers provide the exact same numerical value.	google-gemini-2-5-flash	1	0	1	66	66	The prediction '66' is numerically different from the gold answer '40'. The difference (26) is outside the allowed 1-5.5 percentage-point window for naturally drifting values like age (1 - |40 - 66| / max(40, 66) = 1 - 26/66 = 0.606, which is not within 0.945-0.99).	The answers are identical.	gpt-5-1	1	0	1	66	66	The prediction '66' is numerically different from the gold answer '40'. For naturally drifting values like age, the difference of 26 years (39.39% of the maximum value) is outside the allowed 1-5.5 percentage-point window for equivalence.	Both answers provide the exact same numerical value.
mintaka	88c5cc4f	How old is the current manager of Barcelona FC?	58	time_dependent	Barcelona’s manager and their age changes over time. Models answer 42 (consistent with Xavi’s age at some snapshot), while gold gives 58 (different coach or different snapshot).	gemini_2_5_pro,gemini_2_5_flash,gpt_5_1	3	42	google-gemini-2-5-pro	1	0	1	42	42	The prediction '42' is numerically different from the gold '58'. The absolute difference (16) and percentage difference (27.58%) are well outside the allowed tolerance of max(0.5, 1% of 58 = 0.58).	Both answers are identical.	google-gemini-2-5-flash	1	0	1	42	42	The prediction '42' is numerically different from the gold '58'. The absolute difference (16) and percentage difference (approx. 27.6%) exceed the allowed numeric tolerance of max(0.5, 1% of 58 = 0.58).	The answers are identical.	gpt-5-1	1	0	1	42	42	The gold answer is 58 and the prediction is 42. The absolute difference is 16, which is outside the allowed numeric tolerance of max(0.5, 1% of 58) = 0.58.	Both answers are identical.
mintaka	aad2514e	How many children does the current manager of the Los Angeles Lakers have?	2	time_dependent	Time-relative phrasing ('current'); gold likely tied to a specific snapshot/date.	gemini_2_5_pro,gpt_5_1	1	3	google-gemini-2-5-pro	1	0	1	3	3	The gold answer is '2' and the prediction is '3'. The absolute difference is 1, which exceeds the allowed numerical tolerance of max(0.5, 1% of 2) = 0.5. Therefore, the prediction contradicts the gold fact.	Both answers state the same number.	google-gemini-2-5-flash	0	1	1	2	2	The prediction '2' exactly matches the gold answer '2'. No normalization or tolerance rules are needed as it's an exact numeric match.	Both answers provide the same numerical value.	gpt-5-1	1	0	1	1	1	The gold answer is '2' and the prediction is '1'. These numerical values are different and fall outside the allowed tolerance for numeric expressions (|a - b| <= max(0.5, 1% of reference)).	Both answers state the same numerical value.
