dataset	id	question	gold_answer	assistant_label	assistant_notes	stable_wrong_models	frontier_open_consensus_count	frontier_open_consensus_answer	model_dir__gemini_2_5_pro	stable_wrong__gemini_2_5_pro	open_correct__gemini_2_5_pro	consistency_equivalent__gemini_2_5_pro	open_answer__gemini_2_5_pro	assistive_answer__gemini_2_5_pro	open_correctness_reasoning__gemini_2_5_pro	consistency_reasoning__gemini_2_5_pro	model_dir__gemini_2_5_flash	stable_wrong__gemini_2_5_flash	open_correct__gemini_2_5_flash	consistency_equivalent__gemini_2_5_flash	open_answer__gemini_2_5_flash	assistive_answer__gemini_2_5_flash	open_correctness_reasoning__gemini_2_5_flash	consistency_reasoning__gemini_2_5_flash	model_dir__gpt_5_1	stable_wrong__gpt_5_1	open_correct__gpt_5_1	consistency_equivalent__gpt_5_1	open_answer__gpt_5_1	assistive_answer__gpt_5_1	open_correctness_reasoning__gpt_5_1	consistency_reasoning__gpt_5_1
hotpotqa	5a7d48a05542991319bc9385	"Who founded the fast food chain whom Joshua Goez appeared in the ""Ranch Tooth"" commercials for?"	Dave Thomas	alias_or_evaluation_strictness	Consistency judge mentions alias/equivalence (e.g., anglicization); open correctness may be overly strict about surface-form differences.	gemini_2_5_flash,gpt_5_1	1	Robert O. Peterson	google-gemini-2-5-pro	0	0	0	Robert O. Peterson	Forrest Raffel; Leroy Raffel	The gold answer states 'Dave Thomas' as the founder, while the prediction states 'Robert O. Peterson'. These are two different individuals, leading to a contradiction.	"Answer A correctly identifies the founders of Arby's (Forrest and Leroy Raffel), the chain associated with ""Ranch Tooth"" commercials. Answer B names Robert O. Peterson, who founded Jack in the Box, not Arby's, creating a contradiction."	google-gemini-2-5-flash	1	0	1	Forrest Raffel; Leroy Raffel	Forrest Raffel; Leroy Raffel	The gold answer identifies 'Dave Thomas' as the founder, while the prediction identifies 'Forrest Raffel; Leroy Raffel'. These are distinct individuals, leading to a contradiction.	Both answers are identical.	gpt-5-1	1	0	1	Robert Oscar Peterson	Robert O. Peterson	The prediction 'Robert Oscar Peterson' contradicts the gold answer 'Dave Thomas'. Dave Thomas founded Wendy's, which is associated with 'Ranch Tooth' commercials, while Robert Oscar Peterson founded Jack in the Box.	"""O."" is an abbreviation for ""Oscar"", making the names equivalent."
hotpotqa	5a7fa11e5542995d8a8dded4	Who founded the college attended by Thomas Balston, member of the Whatman paper-making family?	William of Wykeham	alias_or_evaluation_strictness	Consistency judge mentions alias/equivalence (e.g., anglicization); open correctness may be overly strict about surface-form differences.	gemini_2_5_flash	1	Henry VI	google-gemini-2-5-pro	0	0	0	Henry VI	William of Wykeham	The prediction 'Henry VI' contradicts the gold answer 'William of Wykeham' as they are different historical figures and founders of different institutions. The question asks for a specific founder, and the prediction provides an incorrect one.	The answers contradict each other regarding the founder of the college. William of Wykeham founded New College, Oxford, which Thomas Balston attended. Henry VI founded King's College, Cambridge.	google-gemini-2-5-flash	1	0	1	King Henry VI	Henry VI of England	The gold answer states 'William of Wykeham' as the founder, while the prediction states 'King Henry VI'. These are two different individuals, leading to a contradiction on the core fact of who founded the college.	"The answers refer to the same person. ""King"" is a title and ""of England"" is a descriptor for the same monarch, Henry VI. These are treated as equivalent aliases."	gpt-5-1	0	1	-1		Henry VI of England	Missing prediction text	Answer B is an empty string, which is considered not meaningful.
hotpotqa	5a874fd15542996432c57260	What was the film debut of the actress who starred in Pandemonium?	"""Divorce American Style"""	frontier_consensus_vs_gold	All three frontier models agree on 'Carnal Knowledge' (normalized), which contradicts the gold answer; likely gold ambiguity/outdatedness or a shared model misconception.	gemini_2_5_pro,gpt_5_1	3	Carnal Knowledge	google-gemini-2-5-pro	1	0	1	Carnal Knowledge	Carnal Knowledge	The prediction 'Carnal Knowledge' contradicts the gold answer 'Divorce American Style' regarding the film debut.	Both answers are identical.	google-gemini-2-5-flash	0	0	0	Carnal Knowledge	Pocketful of Miracles	The gold answer states the film debut was 'Divorce American Style', while the prediction states it was 'Carnal Knowledge'. These are two different films, leading to a contradiction.	"The film debut of Carol Kane (the actress who starred in Pandemonium) was ""Carnal Knowledge"", which contradicts ""Pocketful of Miracles""."	gpt-5-1	1	0	1	Carnal Knowledge	Carnal Knowledge	The gold answer states the film debut was 'Divorce American Style', while the prediction states 'Carnal Knowledge'. These are two different films, leading to a contradiction.	Both answers are identical.
hotpotqa	5a8f938a55429918e830d275	Approximately what percentage of the global population is made up of the ethnic group Princess Fragrant was produced to improve relations with?	17%	frontier_consensus_vs_gold	All three frontier models agree on '0.15%' (normalized), which contradicts the gold answer; likely gold ambiguity/outdatedness or a shared model misconception.	gemini_2_5_pro,gemini_2_5_flash	3	0.15%	google-gemini-2-5-pro	1	0	1	0.15%	0.15%	The gold answer is 17% and the prediction is 0.15%. The absolute difference is 16.85 percentage points, which is far outside the allowed 5.5 percentage-point window for naturally drifting values. These values are not numerically equivalent.	Both answers are identical.	google-gemini-2-5-flash	1	0	1	0.15%	0.15%	The gold answer is 17% and the prediction is 0.15%. These values are significantly different and do not fall within the allowed numeric tolerance for naturally drifting values (1-5.5 percentage-point window) or the general numeric tolerance (|a − b| ≤ max(0.5, 1% of the reference)). The absolute difference is 16.85, which is far greater than 0.5 or 1% of 17 (0.17).	The answers are identical.	gpt-5-1	0	0	0	0.15%	0.15	The gold answer is 17% and the prediction is 0.15%. The difference is 16.85 percentage points, which is far outside the allowed tolerance for numeric expressions (max(0.5, 1% of reference) or a 1-5.5 percentage-point window for naturally drifting values). 0.15% is not equivalent to 17%.	Answer A (0.15) represents 15%, while Answer B (0.15%) represents 0.15%. These are different numerical values.
hotpotqa	5ac1bfd85542994ab5c67dfb	How many German scientists, engineers, and technicians, were recruited in post-Nazi Germany as a result of the clandestine operation where Arthur Rudolph became one of the main developers of the U.S. ?space program	more than 1,600	frontier_consensus_vs_gold	All three frontier models agree on '1,600' (normalized), which contradicts the gold answer; likely gold ambiguity/outdatedness or a shared model misconception.	gemini_2_5_flash	3	1,600	google-gemini-2-5-pro	0	0	0	1,600	More than 1,600	The gold answer specifies 'more than 1,600', indicating a value strictly greater than 1,600. The prediction states '1,600', which is not 'more than 1,600'. This constitutes a contradiction in the numerical value.	"""More than 1,600"" explicitly excludes the number 1,600, while ""1,600"" states the exact number. These are distinct numerical assertions and not covered by the numeric tolerance rule for small differences."	google-gemini-2-5-flash	1	0	1	1,600	1,600	The gold answer specifies 'more than 1,600', indicating a value strictly greater than 1,600. The prediction states '1,600', which is not 'more than 1,600'. This constitutes a contradiction in the numerical value.	The answers are identical.	gpt-5-1	0	0	0	1600	more than 1,600	The gold answer specifies 'more than 1,600', indicating a value strictly greater than 1,600. The prediction of '1600' contradicts this by not being 'more than' the stated number.	"Answer A states ""more than 1,600"" while Answer B states ""1600"", which are contradictory as ""more than 1,600"" excludes the value 1,600."
hotpotqa	5ac28a21554299677310256e	"The character portrayed in ""Giuliani Time"" is a real-life informal adviser to the White House in which area?"	cybersecurity	possible_gold_typo_or_alias	Open answer 'Cybersecurity' is very close to gold 'cybersecurity' (small edit distance); likely typo/alias/normalization.	gemini_2_5_flash	1	Cybersecurity	google-gemini-2-5-pro	0	1	1	Cybersecurity	Cybersecurity	The prediction 'Cybersecurity' is the same as the gold answer 'cybersecurity', differing only in capitalization, which is ignored by normalization rules.	Both answers are identical.	google-gemini-2-5-flash	1	0	1	Law	Legal matters	The gold answer 'cybersecurity' and the prediction 'Law' refer to different areas of expertise. There is a direct contradiction.	"""Legal matters"" and ""Law"" refer to the same field of expertise and are considered equivalent in this context."	gpt-5-1	0	0	0	homeland security	cybersecurity	The prediction 'homeland security' is a different area than the gold answer 'cybersecurity'. While related, they are distinct fields and not interchangeable.	The answers refer to two distinct areas of expertise: cybersecurity and homeland security. They are not equivalent.
hotpotqa	5adeb01355429939a52fe958	Elisabeth of Bavaria's husband was born on what date?	25 April 1228	likely_gold_error	Elisabeth of Bavaria (Sisi) married Franz Joseph I (born 1830-08-18). Gold year 1228 is off by centuries.	gemini_2_5_pro,gemini_2_5_flash,gpt_5_1	3	1830-08-18	google-gemini-2-5-pro	1	0	1	1830-08-18	1830-08-18	The predicted date (1830-08-18) contradicts the gold date (25 April 1228). Dates must match exactly.	Both answers provide the identical date.	google-gemini-2-5-flash	1	0	1	1830-08-18	1830-08-18	The predicted date (18 August 1830) contradicts the gold date (25 April 1228). The year, month, and day are all different.	Both answers provide the exact same date.	gpt-5-1	1	0	1	1830-08-18	1830-08-18	The predicted date (18 August 1830) contradicts the gold date (25 April 1228). Dates must match exactly.	Both answers provide the exact same date.
hotpotqa	5ae753b75542997b22f6a6db	Jayantabhai Ki Luv Story includes a lead role for the film actress and model who is a native of what city?	Bihar	frontier_consensus_vs_gold	All three frontier models agree on 'Bhagalpur' (normalized), which contradicts the gold answer; likely gold ambiguity/outdatedness or a shared model misconception.	gemini_2_5_pro,gpt_5_1	3	Bhagalpur	google-gemini-2-5-pro	1	0	1	Bhagalpur	Bhagalpur	The question asks for a 'city'. The gold answer 'Bihar' is a state, not a city. The prediction 'Bhagalpur' is a city. While Bhagalpur is located within Bihar, the prediction and gold refer to different geographical entities (a city vs. a state), and thus do not communicate the same essential fact, especially given the specific request for a 'city' in the question.	Both answers are identical.	google-gemini-2-5-flash	0	1	1	Bhagalpur	Bhagalpur	The question asks for a 'city', and the gold answer provides 'Bihar', which is a state. The prediction 'Bhagalpur' is a city located within the state of Bihar. The prediction does not contradict the gold answer; instead, it provides a more specific location within the gold's broader region, and also correctly identifies a 'city' as requested by the question. This falls under the allowance for extra detail that does not contradict the gold fact.	The answers are identical.	gpt-5-1	1	0	1	Bhagalpur	Bhagalpur	The question asks for a 'city'. The gold answer provides a state ('Bihar'), while the prediction provides a city ('Bhagalpur'). Although Bhagalpur is located within Bihar, the gold and prediction refer to different types of geographical entities (state vs. city) and are therefore not the same essential fact.	Both answers are identical.
mintaka	249c69f3	Who was the wife of the 21st president?	Eliza Johnson	likely_gold_error	21st US president is Chester A. Arthur; his wife was Ellen Lewis Herndon Arthur (models). Gold gives Eliza Johnson (Andrew Johnson’s wife).	gemini_2_5_pro,gemini_2_5_flash,gpt_5_1	3	Ellen Lewis Herndon Arthur	google-gemini-2-5-pro	1	0	1	Ellen Lewis Herndon Arthur	Ellen Lewis Herndon Arthur	The prediction 'Ellen Lewis Herndon Arthur' is a different name from the gold answer 'Eliza Johnson'. Therefore, the prediction does not communicate the same essential fact as the gold answer.	Both answers are identical.	google-gemini-2-5-flash	1	0	1	Ellen Lewis Herndon Arthur	Ellen Herndon Arthur	The gold answer 'Eliza Johnson' and the prediction 'Ellen Lewis Herndon Arthur' are different names. The prediction does not communicate the same fact as the gold answer.	"Extra detail is allowed. Answer B includes an additional middle name (""Lewis""), which is a more specific but consistent version of the name in Answer A."	gpt-5-1	1	0	1	Ellen Lewis Herndon Arthur	Ellen Lewis Herndon Arthur	The gold answer 'Eliza Johnson' is a different name from the prediction 'Ellen Lewis Herndon Arthur'. They are not equivalent.	Both answers are identical.
mintaka	2b7aada8	Who was the US president when Lehman Brothers went bankrupt?	Barack Obama	likely_gold_error	Lehman Brothers filed for bankruptcy in Sept 2008 during the George W. Bush administration; gold says Barack Obama.	gemini_2_5_pro,gemini_2_5_flash,gpt_5_1	3	George W. Bush	google-gemini-2-5-pro	1	0	1	George W. Bush	George W. Bush	The prediction 'George W. Bush' directly contradicts the gold answer 'Barack Obama' regarding the US president at the time of the Lehman Brothers bankruptcy.	The answers are identical.	google-gemini-2-5-flash	1	0	1	George W. Bush	George W. Bush	The prediction 'George W. Bush' is a different individual than the gold answer 'Barack Obama'. These are distinct facts regarding who was president at the time.	The two answers are identical.	gpt-5-1	1	0	1	George W. Bush	George W. Bush	The prediction 'George W. Bush' contradicts the gold answer 'Barack Obama'. These are two different individuals, and the Lehman Brothers bankruptcy occurred during George W. Bush's presidency, not Barack Obama's.	Both answers are identical.
mintaka	540c6b11	What is the tallest building in the country whose capital city is Kuala Lumpur?	Petronas Tower	likely_gold_outdated	Merdeka 118 is now taller than the Petronas Towers; gold likely reflects an older snapshot when Petronas was tallest.	gemini_2_5_pro,gemini_2_5_flash,gpt_5_1	3	Merdeka 118	google-gemini-2-5-pro	1	0	1	Merdeka 118	Merdeka 118	The gold answer 'Petronas Tower' was formerly the tallest building in Malaysia. However, 'Merdeka 118' (the prediction) surpassed it upon its completion in 2022, becoming the current tallest building in Malaysia. Therefore, the prediction contradicts the gold fact by identifying a different, and currently correct, tallest building.	The answers are identical.	google-gemini-2-5-flash	1	0	1	Merdeka 118	Merdeka 118	The gold answer 'Petronas Tower' was formerly the tallest building in Malaysia. However, 'Merdeka 118' (the prediction) surpassed it upon its completion in 2022, becoming the current tallest building in Malaysia. Therefore, the prediction contradicts the gold fact by naming a different, and currently correct, tallest building.	The two answers are identical.	gpt-5-1	1	0	1	Merdeka 118	Merdeka 118	The gold answer 'Petronas Tower' was once the tallest building in Malaysia, but 'Merdeka 118' is now the tallest building in Malaysia (completed in 2022). The prediction contradicts the gold fact by naming a different, and currently taller, building.	Both answers are identical.
mintaka	6613db77	How many Supreme Court Justices were nominated by the president, the most in history?	14	frontier_consensus_vs_gold	All three frontier models agree on '11' (normalized), which contradicts the gold answer; likely gold ambiguity/outdatedness or a shared model misconception.	gemini_2_5_pro,gpt_5_1	3	11	google-gemini-2-5-pro	1	0	1	11	11	The gold answer is 14, and the prediction is 11. The absolute difference is 3, which is outside the allowed numerical tolerance of max(0.5, 1% of 14 = 0.14) = 0.5.	Both answers are identical and state the same number.	google-gemini-2-5-flash	0	0	0	11	9	The gold answer is 14, and the prediction is 11. The absolute difference is 3, which is outside the allowed numerical tolerance of max(0.5, 1% of 14 = 0.14) = 0.5.	The two answers provide different numbers (9 vs 11) which is a direct contradiction.	gpt-5-1	1	0	1	11	11	The gold answer is 14, and the prediction is 11. The difference (3) exceeds the allowed numerical tolerance of max(0.5, 1% of 14 = 0.14), which is 0.5. Therefore, the prediction is incorrect.	Both answers are identical and state the same number.
mintaka	78a31f7a	What is the current coach's name of the team that has won the most NCAA Division I Baseball Championships?	Jason Gill	likely_gold_error/outdated	Team with most NCAA Division I baseball championships is USC; its current head coach is Andy Stankiewicz (models). Gold 'Jason Gill' appears mismatched.	gemini_2_5_pro,gemini_2_5_flash,gpt_5_1	3	Andy Stankiewicz	google-gemini-2-5-pro	1	0	1	Andy Stankiewicz		The prediction 'Andy Stankiewicz' is a different name from the gold answer 'Jason Gill', indicating a direct contradiction.	The two answers are identical.	google-gemini-2-5-flash	1	0	1	Andy Stankiewicz	Andy Stankiewicz	The prediction 'Andy Stankiewicz' is a different name from the gold answer 'Jason Gill', indicating a direct contradiction.	The two answers are identical.	gpt-5-1	1	0	1	Andy Stankiewicz	Andy Stankiewicz	The prediction 'Andy Stankiewicz' is a different name from the gold answer 'Jason Gill', indicating a factual contradiction.	Both answers are identical.
mintaka	863655c5	"What is the population of the country where the ""Spanish Steps"" are located?"	4.2 million	likely_gold_error(scope_mismatch)	Spanish Steps are in Italy; models give Italy’s population (~60M). Gold 4.2M matches a city-scale value (Rome) rather than the country.	gemini_2_5_pro,gemini_2_5_flash,gpt_5_1	1	59,037,474	google-gemini-2-5-pro	1	0	1	59,037,474	58983122	The gold answer is 4.2 million (4,200,000) and the prediction is 59,037,474. These values are significantly different and fall outside the allowed numeric tolerance for naturally drifting values (1-5.5 percentage-point window). The absolute difference is 54,837,474, which is much larger than 1% of the gold value (42,000).	Numeric values for population are within the 5.5 percentage-point tolerance for values that drift over time. (0.09% difference)	google-gemini-2-5-flash	1	0	1	59,110,000	59110000	The gold answer '4.2 million' (4,200,000) and the prediction '59,110,000' are vastly different numerical values. The difference is 54,910,000, which is far outside the allowed tolerance for naturally drifting values (1-5.5 percentage points). The prediction is approximately 14 times larger than the gold.	Numeric formatting normalized; thousands separators are ignored.	gpt-5-1	1	0	1	60000000	approximately 59,000,000	The gold answer is 4.2 million (4,200,000) and the prediction is 60,000,000. These values are significantly different and fall outside the allowed numeric tolerance for population figures (1-5.5 percentage-point window). The difference is approximately 93% relative to the larger value, or 1330% relative to the smaller value.	Numeric values are within the 1-5.5 percentage-point tolerance for values that naturally drift over time (population).
mintaka	9d4dccb3	"Where did the rapper in the song ""I am different"" graduate college from?"	Virginia State University	likely_gold_error	"The song ""I’m Different"" is commonly associated with 2 Chainz, who attended Alabama State University; models align on Alabama State while gold says Virginia State."	gemini_2_5_pro,gemini_2_5_flash,gpt_5_1	3	Alabama State University	google-gemini-2-5-pro	1	0	1	Alabama State University	Alabama State University	The prediction names 'Alabama State University' which directly contradicts the gold answer 'Virginia State University'. These are distinct entities.	The answers are identical.	google-gemini-2-5-flash	1	0	1	Alabama State University	Alabama State University	The prediction 'Alabama State University' directly contradicts the gold answer 'Virginia State University' by naming a different university.	The two answers are identical.	gpt-5-1	1	0	1	Alabama State University	Alabama State University	The prediction 'Alabama State University' directly contradicts the gold answer 'Virginia State University' by naming a different university.	Both answers are identical.
mintaka	aa423d1a	When was the oldest parliament in world history established?	930 BC	likely_gold_error(BC_vs_AD)	The value '930' likely refers to 930 AD (e.g., Althing), while gold says 930 BC. This looks like a BC/AD labeling error.	gemini_2_5_pro,gemini_2_5_flash,gpt_5_1	2	930	google-gemini-2-5-pro	1	0	1	930	930	The gold answer specifies '930 BC', while the prediction only states '930'. For calendar dates and years, an exact match is required, and the 'BC' designation is a critical part of the date.	The answers are identical.	google-gemini-2-5-flash	1	0	1	930	930	The prediction '930' is missing the crucial 'BC' qualifier present in the gold answer '930 BC'. For calendar dates and years, the full specification must match exactly, as 930 AD is a different time period than 930 BC.	The answers are identical.	gpt-5-1	1	0	1	0930	930	The gold answer specifies '930 BC', while the prediction '0930' does not include the 'BC' designation, which is a critical part of the date. Calendar dates and years must match exactly according to Rule 2.	"Numeric formatting normalization; ""930"" and ""0930"" represent the same year."
mintaka	bc1f9c3f	Where was the lead guitarist of Guns N' Roses born?	Stoke-on-Trent, Staffordshire, England	likely_gold_error	Slash (Guns N' Roses lead guitarist) is widely cited as born in Hampstead, London. Gold cites Stoke-on-Trent.	gemini_2_5_pro,gemini_2_5_flash,gpt_5_1	1	London	google-gemini-2-5-pro	1	0	1	London	Hampstead, London	The prediction 'London' contradicts the gold answer 'Stoke-on-Trent, Staffordshire, England' regarding the birthplace.	"Answer A provides a more specific location (Hampstead) which is within the broader location given in Answer B (London). This is allowed by the ""extra detail"" rule."	google-gemini-2-5-flash	1	0	1	Hampstead, London, England	Hampstead, London, England	The prediction states 'Hampstead, London, England' as the birthplace, which contradicts the gold answer 'Stoke-on-Trent, Staffordshire, England'. The locations are different.	The answers are identical.	gpt-5-1	1	0	1	Hampstead, London, United Kingdom	Hampstead, London, England	The prediction states 'Hampstead, London, United Kingdom' as the birthplace, which contradicts the gold answer 'Stoke-on-Trent, Staffordshire, England'. These are distinct locations.	"""England"" is a constituent country of the ""United Kingdom"", making Answer A more specific but consistent with Answer B."
mintaka	c18486eb	What is the name of the U.S. state with the biggest volcano?	Washington	frontier_consensus_vs_gold	All three frontier models agree on 'Hawaii' (normalized), which contradicts the gold answer; likely gold ambiguity/outdatedness or a shared model misconception.	gemini_2_5_pro,gpt_5_1	3	Hawaii	google-gemini-2-5-pro	1	0	1	Hawaii	Hawaii	The prediction 'Hawaii' contradicts the gold answer 'Washington'. These are two distinct U.S. states.	Both answers are identical.	google-gemini-2-5-flash	0	0	0	Hawaii	Washington	The prediction 'Hawaii' contradicts the gold answer 'Washington'. These are two distinct U.S. states.	The answers provide two different U.S. states, Washington and Hawaii, which is a direct contradiction.	gpt-5-1	1	0	1	Hawaii	Hawaii	The prediction 'Hawaii' directly contradicts the gold answer 'Washington'. These are two distinct U.S. states.	Both answers are identical.
mintaka	c999b363	What is the capital of the country with the highest population in the world?	Tokyo	likely_gold_error	Gold 'Tokyo' is not the capital of the current most-populous country (China/India). All models answer Beijing.	gemini_2_5_pro,gemini_2_5_flash,gpt_5_1	3	Beijing	google-gemini-2-5-pro	1	0	1	Beijing	Beijing	The gold answer states 'Tokyo' while the prediction states 'Beijing'. These are different cities and thus contradict each other.	The two answers are identical.	google-gemini-2-5-flash	1	0	1	Beijing	Beijing	The gold answer states 'Tokyo' while the prediction states 'Beijing'. These are two distinct cities and therefore represent different facts. The prediction does not match the gold answer.	The answers are identical.	gpt-5-1	1	0	1	Beijing	Beijing	The gold answer states 'Tokyo' while the prediction states 'Beijing'. These are two different cities and therefore the prediction does not communicate the same essential fact as the gold.	Both answers are identical.
mintaka	e6f29b34	Where was the last queen of Egypt born?	Greece	likely_gold_error	Cleopatra VII is widely cited as born in Alexandria (Egypt). Gold 'Greece' appears to conflate ancestry/origin with birthplace.	gemini_2_5_pro,gemini_2_5_flash,gpt_5_1	2	Alexandria	google-gemini-2-5-pro	1	0	1	Alexandria	Alexandria	The gold answer states the last queen of Egypt was born in 'Greece', while the prediction states 'Alexandria'. These are different locations, leading to a contradiction.	The answers are identical.	google-gemini-2-5-flash	1	0	1	Alexandria	Alexandria	The gold answer states 'Greece' as the birthplace, while the prediction states 'Alexandria'. These are distinct geographical locations, and Alexandria is not in Greece, thus the prediction contradicts the gold fact.	The answers are identical.	gpt-5-1	1	0	1	Alexandria, Egypt	Alexandria, Egypt	The gold answer states the birthplace was 'Greece', while the prediction states 'Alexandria, Egypt'. These are different locations, leading to a direct contradiction.	Both answers are identical.
mintaka	e79774c0	When was the director of Child's Play born?	25-Jan-63	likely_gold_error	The original Child's Play (1988) director is Tom Holland (born 1943-07-11), matching all models. Gold date (1963) appears incorrect.	gemini_2_5_pro,gemini_2_5_flash,gpt_5_1	3	1943-07-11	google-gemini-2-5-pro	1	0	1	1943-07-11	1943-07-11	The predicted birth date (July 11, 1943) contradicts the gold birth date (January 25, 1963). Calendar dates must match exactly.	Both answers provide the exact same date.	google-gemini-2-5-flash	1	0	1	1943-07-11	1943-07-11	The predicted birth date (July 11, 1943) is different from the gold birth date (January 25, 1963). Calendar dates must match exactly.	The answers are identical.	gpt-5-1	1	0	1	1943-07-11	1943-07-11	The gold answer provides the birth date as January 25, 1963, while the prediction states July 11, 1943. Calendar dates must match exactly, and these dates are different.	Both answers provide the exact same date.
mintaka	f6640eb4	What was the final major European battle of the war that primarily featured the man called Adolf Hitler?	Battle of the Bulge	likely_gold_error	The final major European battle in WWII is commonly cited as the Battle of Berlin (models), not the Battle of the Bulge (gold).	gemini_2_5_pro,gemini_2_5_flash,gpt_5_1	3	Battle of Berlin	google-gemini-2-5-pro	1	0	1	Battle of Berlin	Battle of Berlin	The prediction 'Battle of Berlin' contradicts the gold answer 'Battle of the Bulge'. These are two distinct historical events.	The answers are identical.	google-gemini-2-5-flash	1	0	1	Battle of Berlin	Battle of Berlin	The gold answer 'Battle of the Bulge' was a major battle but not the final one in Europe. The prediction 'Battle of Berlin' was indeed the final major European battle of World War II, during which Adolf Hitler was present in Berlin and committed suicide. Therefore, the prediction contradicts the gold answer on the specific fact of being the 'final' battle.	The answers are identical.	gpt-5-1	1	0	1	Battle of Berlin	Battle of Berlin	The gold answer states 'Battle of the Bulge' while the prediction states 'Battle of Berlin'. These are two distinct historical events, and thus the prediction does not communicate the same essential fact as the gold answer.	Both answers are identical.
musique	2hop__135653_669373	Who is the employer of the person Mach's principle was named after?	Charles University	frontier_consensus_vs_gold	All three frontier models agree on 'University of Vienna' (normalized), which contradicts the gold answer; likely gold ambiguity/outdatedness or a shared model misconception.	gemini_2_5_pro,gemini_2_5_flash	3	University of Vienna	gemini-2.5-pro	1	0	1	University of Vienna	University of Graz; Charles University; University of Vienna	The predicted employer 'University of Vienna' is a different institution from the gold employer 'Charles University', thus contradicting the gold fact.	Answer A matches one of the semicolon-separated alternatives in Answer B.	gemini-2.5-flash	1	0	1	University of Vienna	University of Graz; University of Prague; University of Vienna	The predicted employer 'University of Vienna' is a different institution from the gold employer 'Charles University', thus contradicting the gold fact.	Answer A matches one of the semicolon-separated alternatives in Answer B.	gpt-5.1	0	0	0	University of Vienna	Charles University	"The predicted answer ""University of Vienna"" contradicts the gold answer ""Charles University"" as they are different institutions."	The two answers refer to different universities; they are not aliases and represent distinct facts.
musique	2hop__135822_46621	When was the star to which Solgränd is named after discovered to be the center of the solar system?	as early as the 3rd century BC	frontier_consensus_vs_gold	All three frontier models agree on '1543' (normalized), which contradicts the gold answer; likely gold ambiguity/outdatedness or a shared model misconception.	gemini_2_5_pro,gemini_2_5_flash,gpt_5_1	3	1543	gemini-2.5-pro	1	0	1	1543	1543	The gold answer refers to an early proposal of the heliocentric model (3rd century BC, e.g., Aristarchus of Samos), while the prediction refers to a much later, widely published work (1543 AD, Copernicus). These are distinct historical periods for the 'discovery' or proposal of the heliocentric model, and years/dates have zero tolerance for discrepancy.	Both answers are identical and represent the same year.	gemini-2.5-flash	1	0	1	1543	1543	The gold answer refers to the earliest known proposal of the heliocentric model (Aristarchus of Samos in the 3rd century BC), while the prediction refers to the publication of Copernicus's heliocentric model in 1543. These are distinct historical events and do not convey the same essential fact regarding the *discovery* of the sun as the center of the solar system.	Both answers are identical and represent the same year.	gpt-5.1	1	0	1	1543	1543	The predicted year (1543) does not match the gold answer's time period (3rd century BC). Dates and years have zero tolerance.	Both answers are identical and represent the same year.
musique	2hop__156702_51769	What is the life expectancy of the type of retriever named after the body of water the Patuxent River turns into?	average lifespan at 9.4 years	frontier_consensus_vs_gold	All three frontier models agree on '10–13 years' (normalized), which contradicts the gold answer; likely gold ambiguity/outdatedness or a shared model misconception.	gemini_2_5_pro,gpt_5_1	3	10–13 years	gemini-2.5-pro	1	0	1	10–13 years	10-13 years	The gold answer states an average lifespan of 9.4 years. The prediction gives a range of 10-13 years. The lower bound of the prediction (10) is more than 5% different from the gold value (9.4) (|(10 - 9.4) / 9.4| ≈ 6.38%), exceeding the critical tolerance for numeric expressions.	The numeric range and units are identical; the difference in dash character is a formatting detail.	gemini-2.5-flash	0	0	0	10-13 years	10-12 years	The gold answer states an average lifespan of 9.4 years. The predicted range is 10-13 years. The lower bound of the prediction (10 years) is outside the 5% tolerance of the gold value (9.4 years). 5% of 9.4 is 0.47, so the acceptable range for 9.4 years would be 8.93 to 9.87 years. The predicted range (10-13 years) does not overlap with this acceptable range.	The upper bounds of the life expectancy ranges (13 vs 12) are not within the 5% tolerance.	gpt-5.1	1	0	1	10–13 years	10-13 years	The predicted lifespan range (10-13 years) does not overlap with the gold answer (9.4 years). The lower bound of the prediction (10 years) is more than 5% different from the gold answer (0.6 / 9.4 = ~6.38%), exceeding the numeric tolerance.	The numeric range and units are identical; the difference in dash character is a formatting detail.
