dataset	id	question	gold_answer	assistant_label	assistant_notes	stable_wrong_models	frontier_open_consensus_count	frontier_open_consensus_answer	model_dir__gemini_2_5_pro	stable_wrong__gemini_2_5_pro	open_correct__gemini_2_5_pro	consistency_equivalent__gemini_2_5_pro	open_answer__gemini_2_5_pro	assistive_answer__gemini_2_5_pro	open_correctness_reasoning__gemini_2_5_pro	consistency_reasoning__gemini_2_5_pro	model_dir__gemini_2_5_flash	stable_wrong__gemini_2_5_flash	open_correct__gemini_2_5_flash	consistency_equivalent__gemini_2_5_flash	open_answer__gemini_2_5_flash	assistive_answer__gemini_2_5_flash	open_correctness_reasoning__gemini_2_5_flash	consistency_reasoning__gemini_2_5_flash	model_dir__gpt_5_1	stable_wrong__gpt_5_1	open_correct__gpt_5_1	consistency_equivalent__gpt_5_1	open_answer__gpt_5_1	assistive_answer__gpt_5_1	open_correctness_reasoning__gpt_5_1	consistency_reasoning__gpt_5_1
frames	429	Of the Jason Statham movies that came out the year Dennis Hopper died, which could he have lived to see the premiere of?	13	single_model_error	At least 2/3 frontier models are judged correct; likely a model-specific stable mistake for: gemini_2_5_flash.	gemini_2_5_flash	2	13	gemini-2.5-pro	0	1	1	13	['13']	The prediction exactly matches the gold.	"The essential fact ""13"" is present in both answers. The list formatting in answer_b is an acceptable variation for a single item."	gemini-2.5-flash	1	0	1		[]	"The gold answer is 13. The prediction ""None"" implies 0. The numerical difference (13) exceeds the 5% tolerance for numbers."	"""None"" and an empty list `[]` both convey the same essential fact that there are no items."	gpt-5.1	0	1.0	0.0	13	[]	The prediction exactly matches the gold.	Answer A states a count of 13, while answer B (an empty list) implies a count of 0. These are contradictory.
frames	447	"The star of the TV show ""The Bear"" had his breakout role on a Showtime show. The actress who played his older sister on that Showtime show released an album in 2007. The label who released her album released their first album 27 years previous. From their first album, what number did the title track reach on the Billboard Hot 100?"	Number 3	single_model_error	At least 2/3 frontier models are judged correct; likely a model-specific stable mistake for: gemini_2_5_flash.	gemini_2_5_flash	2	3	gemini-2.5-pro	0	1	1	3	3	The prediction '3' is numerically equivalent to 'Number 3' in the gold answer. Word-digit equivalence applies.	Both answers are identical numbers.	gemini-2.5-flash	1	0	1	1	1	The predicted number '1' does not match the gold number '3'. The difference (2) exceeds the 5% tolerance (2/3 = 66.67%).	Both answers state the same number.	gpt-5.1	0	1.0	1.0	3	3	The prediction '3' is numerically equivalent to 'Number 3' in the gold answer. Word-digit equivalence applies.	Both answers state the same number.
frames	465	How old were the founders of the firm that designed the Empire State Building when construction on the building began?	Richmond Shreve was 52 years old and William Lamb was 46 years old.	unclear_needs_manual_check	No strong offline signal; could be a genuine stable model error or a dataset/gold issue.	gemini_2_5_pro	1	46 (William Lamb), 51 (Arthur Harmon), and 52 (Richmond Shreve)	gemini-2.5-pro	1	0	1	46 (William Lamb), 51 (Arthur Harmon), and 52 (Richmond Shreve)	{'Richmond Shreve': 52, 'William F. Lamb': 46, 'Arthur Loomis Harmon': 51}	The prediction includes an extra fact (Arthur Harmon's age) that is not present in the gold answer, violating the 'no extras' rule for list-like predictions.	All names and ages from answer_a are present in answer_b. The additional middle initial/name in answer_b (F. for William Lamb, Loomis for Arthur Harmon) are acceptable extra details that do not contradict the essential facts.	gemini-2.5-flash	0	0	0	52, 36, and 51	{'William F. Lamb': 52, 'Richmond H. Shreve': 53, 'Arthur L. Harmon': 51}	The prediction includes 52, which matches one of the gold facts (Richmond Shreve's age). However, it fails to include the other gold fact (William Lamb's age of 46) and introduces extra, incorrect ages (36 and 51).	The age 36 in answer_a is not present or equivalent to any age in answer_b (52, 53, 51) within the allowed 5% tolerance.	gpt-5.1	0	1.0	1.0	Richmond Shreve was 52, William F. Lamb was 46, and Arthur Loomis Harmon was 51.	{'Richmond Harold Shreve': 52, 'William F. Lamb': 46, 'Arthur Loomis Harmon': 51}	The prediction correctly states the ages of Richmond Shreve (52) and William Lamb (46), matching the gold. The additional information about Arthur Loomis Harmon does not contradict the gold.	"All names and ages from answer_a are present in answer_b. ""Richmond Harold Shreve"" is an acceptable alias for ""Richmond Shreve"". Ages match exactly."
frames	532	Who was number 3 on the 1976-77 NBA World Champions team?	Herm Gilliam	unclear_needs_manual_check	No strong offline signal; could be a genuine stable model error or a dataset/gold issue.	gemini_2_5_pro,gpt_5_1	1	No one	gemini-2.5-pro	1	0	1	No one	No one	"The prediction ""No one"" directly contradicts the gold answer ""Herm Gilliam""."	Both answers are identical and state the same fact.	gemini-2.5-flash	0	1	1	Herm Gilliam	Herman Gilliam	The prediction exactly matches the gold.	"""Herm"" is a common alias/shortened form of ""Herman""."	gpt-5.1	1	0.0	1.0	No player wore number 3 on the 1976–77 NBA champion Portland Trail Blazers.	No one; the 1976-77 Portland Trail Blazers did not have a player wearing number 3	The prediction explicitly states that no player wore number 3, which directly contradicts the gold answer that Herm Gilliam wore number 3.	Both answers state that no player wore number 3 on the specified team. The phrasing is different but the essential fact is the same.
frames	542	What war memorial was constructed and completed at the same time as the beginning of WWII, located on an island in the Potomac River in the US capital, and honors four of the eight federal uniformed services of the US that lost their lives at sea during the war and other previous conflicts?	Navy-Merchant Marine Memorial	single_model_error	At least 2/3 frontier models are judged correct; likely a model-specific stable mistake for: gemini_2_5_pro.	gemini_2_5_pro	1	Navy–Marine Memorial	gemini-2.5-pro	1	0	1	Navy–Marine Memorial	Navy-Marine Memorial	"The prediction ""Navy–Marine Memorial"" refers to a different memorial than the gold ""Navy-Merchant Marine Memorial"". The gold specifically includes ""Merchant"" which is absent in the prediction, leading to a factual contradiction."	The only difference is the type of dash used (en dash vs. hyphen), which is a formatting difference and does not change the essential fact.	gemini-2.5-flash	0	1	0	Navy-Merchant Marine Memorial	World War I Memorial	The prediction is an exact match to the gold answer.	"The two answers refer to different memorials. ""Navy-Merchant Marine Memorial"" is not equivalent to ""World War I Memorial""."	gpt-5.1	0	1.0	1.0	United States Navy–Merchant Marine Memorial	United States Navy–Merchant Marine Memorial	"The prediction ""United States Navy–Merchant Marine Memorial"" includes the core name ""Navy-Merchant Marine Memorial"" from the gold, with ""United States"" being an acceptable additional qualifier and the en-dash vs hyphen being a minor stylistic difference."	Both answers are identical.
frames	55	"The author of the book ""A Good Woman""'s author was married to a man in 2008, who resigned from the board of HP due to the actions taken by the board's chair. What types of cancer did the chair survive?"	Breast and skin	unclear_needs_manual_check	No strong offline signal; could be a genuine stable model error or a dataset/gold issue.	gemini_2_5_flash,gpt_5_1	1	Breast cancer and melanoma	gemini-2.5-pro	0	1	1	Breast cancer and melanoma	['breast cancer', 'melanoma']	"""Breast cancer"" is equivalent to ""Breast"" in the context of cancer types. ""Melanoma"" is a specific type of skin cancer, making it equivalent to ""skin"" in this context."	The list in answer_b contains all the essential facts mentioned in answer_a, with case normalization.	gemini-2.5-flash	1	0	1	Breast cancer	['breast cancer', 'ovarian cancer', 'melanoma']	The prediction is missing one of the two types of cancer mentioned in the gold answer ('skin').	All facts in answer_a are present in answer_b. Answer_b contains additional, non-contradictory facts.	gpt-5.1	1	0.0	1.0	breast cancer, ovarian cancer, and skin cancer	['ovarian cancer', 'breast cancer', 'skin cancer']	"The prediction includes an extra fact (""ovarian cancer"") not present in the gold answer."	Both answers list the same types of cancer; order does not matter.
frames	568	How many fewer races did Sebastian Vettel complete before he retired compared to his hero, Michael Schumacher? 	Seven	single_model_error	At least 2/3 frontier models are judged correct; likely a model-specific stable mistake for: gemini_2_5_flash.	gemini_2_5_flash	2	7	gemini-2.5-pro	0	1	1	7	7	Numerical equivalence: 'Seven' is equivalent to '7'.	Both answers are identical numbers.	gemini-2.5-flash	1	0	1	9	9	The prediction '9' is not within 5% tolerance of the gold '7'. The absolute difference is 2, and the percentage difference is (2/7)*100% = 28.57%, which is greater than 5%.	Both answers state the same number, 9.	gpt-5.1	0	1.0	0.0	7	-9	The prediction '7' is numerically equivalent to the gold 'Seven'. Words and digits are treated as equivalent.	The numbers 7 and -9 are significantly different and do not fall within the allowed 5% tolerance.
frames	585	What was the release date of the movie directed by Gordon Douglas which featured American decathlete who was a 1984 olympic torch runner and first African American to light the Olympic Cauldron?	April 2, 1961	unclear_needs_manual_check	No strong offline signal; could be a genuine stable model error or a dataset/gold issue.	gemini_2_5_pro	1	1961-04-01	gemini-2.5-pro	1	0	1	1961-04-01	1961-04-01	Calendar dates must match exactly; the prediction '1961-04-01' does not exactly match the gold 'April 2, 1961'.	Both answers provide the exact same date.	gemini-2.5-flash	0	0	0	1965-02-24	1964-10-23	Calendar dates/years must match exactly. The gold year is 1961, while the predicted year is 1965, which is a contradiction.	The dates are different and calendar dates require exact matching.	gpt-5.1	0	0.0	0.0	1961-04-12	1961-03-31	The day in the prediction (12) does not match the day in the gold (2). Calendar dates must match exactly.	Dates must be exact; 1961-04-12 and 1961-03-31 are different dates.
frames	60	This individual won a Best Director Award at the 33rd Japan Academy Prize ceremony and is known for having directed a film that briefly surpassed the Godfather as the highest-grossing film in Japan for a short time. Which film was longer - The Godfather or his film - and by how many minutes?	The Godfather (1972) was longer than Submersion in Japan (1973) by 32 minutes.	unclear_needs_manual_check	No strong offline signal; could be a genuine stable model error or a dataset/gold issue.	gemini_2_5_pro	1	The Godfather, by 36 minutes	gemini-2.5-pro	1	0	1	The Godfather, by 36 minutes	The Godfather by 36 minutes	The prediction states the difference in length is 36 minutes, while the gold states 32 minutes. This difference (4 minutes) is greater than the allowed 5% tolerance for numbers (4/32 = 12.5%).	The answers are identical after ignoring punctuation.	gemini-2.5-flash	0	0	0	The Godfather was longer by 68 minutes.	The Godfather was longer, and by 61 minutes.	The predicted difference in length (68 minutes) contradicts the gold difference (32 minutes). The numerical difference (36) exceeds the 5% tolerance (1.6).	The numerical values 68 and 61 are not within the allowed 5% tolerance (61 is not within 5% of 68).	gpt-5.1	0	0.0	0.0	The Godfather, by 34 minutes	The Godfather was longer by 41 minutes	The predicted difference in minutes (34) is outside the 5% tolerance range of the gold value (32). (6.25% difference).	"Both answers state ""The Godfather"" was longer, but the difference in minutes (34 vs 41) is outside the allowed 5% numerical tolerance."
frames	614	Which American high school can boast of an alumnus for whom the following is true: -Was inducted into the Pro Football Hall of Fame in 2018 -Played in 13 Pro Bowls -Played his first season of professional football for a team playing their first season in the NFL	Kathleen Senior High School in Lakeland, Florida	single_model_error	At least 2/3 frontier models are judged correct; likely a model-specific stable mistake for: gemini_2_5_flash.	gemini_2_5_flash	1	Kathleen High School	gemini-2.5-pro	0	1	1	Kathleen High School	Kathleen High School	"The prediction ""Kathleen High School"" is a partial match of the gold ""Kathleen Senior High School in Lakeland, Florida"". The prediction does not contradict the gold, and the core identifying information is present."	Both answers are identical strings.	gemini-2.5-flash	1	0	1	Lakeland High School	Lakeland High School	"The prediction ""Lakeland High School"" contradicts the gold answer ""Kathleen Senior High School"". These are two distinct high schools."	Both answers are identical.	gpt-5.1	0	1.0	1.0	Kathleen High School (Lakeland, Florida)	Kathleen High School	"The prediction ""Kathleen High School"" is a common and acceptable way to refer to ""Kathleen Senior High School"". The location ""Lakeland, Florida"" is identical. No contradiction or missing vital facts."	"answer_b contains the essential fact ""Kathleen High School"". The location information in answer_a is an acceptable extra."
frames	627	One episode title from classic Doctor Who series 12 features the name of a Pentateuch book. Can you tell me which part of this episode had the lowest viewing figures in roman numerals?	III (the answer is Genesis of the Daleks, the 3rd part had the least amount of viewers when broadcast)	single_model_error	At least 2/3 frontier models are judged correct; likely a model-specific stable mistake for: gemini_2_5_flash.	gemini_2_5_flash	2	III	gemini-2.5-pro	0	1	0	III	IV	The prediction exactly matches the gold answer.	The Roman numerals 'III' (3) and 'IV' (4) represent different numbers, thus they are not equivalent.	gemini-2.5-flash	1	0	1	VI	VI	The prediction 'VI' contradicts the gold answer 'III'. Roman numerals require an exact match.	Both answers are identical.	gpt-5.1	0	1.0	0.0	III	V	The prediction exactly matches the gold answer.	The Roman numeral 'III' (3) is not equivalent to 'V' (5).
frames	629	Twin brothers and former linebackers Ricardo and Devon McDonald were drafted into the NFL in 1992 and 1993, respectively. How many more games did one twin play than the other during their NFL career?	56	unclear_needs_manual_check	No strong offline signal; could be a genuine stable model error or a dataset/gold issue.	gemini_2_5_pro	1	47	gemini-2.5-pro	1	0	1	47	46	The predicted value (47) is not within 5% tolerance of the gold value (56). The absolute difference is 9, while 5% of 56 is 2.8.	The difference between 47 and 46 is 1, which is within the allowed 5% tolerance (5% of 47 is 2.35).	gemini-2.5-flash	0	0	0	50	36	The prediction (50) is outside the 5% tolerance range of the gold answer (56). The allowed range is [53.2, 58.8].	The numbers 50 and 36 are not within the allowed 5% tolerance.	gpt-5.1	0	0.0	0.0	5 games	16	The predicted number '5' is significantly different from the gold number '56'. The difference (51) exceeds the 5% tolerance (56 * 0.05 = 2.8).	The numerical values 5 and 16 are not within the allowed 5% tolerance (minimum 0.5).
frames	639	"In feet, subtract the diameter of the pitching plate (""rubber"") in softball, from the distance between the ""points"" of the bases in baseball, and multiply that figure by the year that Joe DiMaggio married Marilyn Monroe. "	144,596. The distance between the points of bases in baseball is 90 feet, subtract the diameter of the pitching plate in softball (16 feet), to get 74, and multiply that by 1954.	unclear_needs_manual_check	No strong offline signal; could be a genuine stable model error or a dataset/gold issue.	gemini_2_5_pro,gemini_2_5_flash,gpt_5_1	1	171952	gemini-2.5-pro	1	0	1	171952	171952.0	The predicted numerical value (171952) is significantly different from the gold value (144596). The difference (27356) exceeds the 5% tolerance (7229.8).	The numeric values are identical; the difference in type (integer vs. float) does not affect equivalence.	gemini-2.5-flash	1	0	1	174883	171952.0	The predicted numerical value (174883) is significantly different from the gold value (144596) and falls outside the 5% tolerance (|144596 - 174883| = 30287; 5% of 144596 = 7229.8).	The numerical difference between 174883 and 171952.0 is 2931, which is within the allowed ±5% tolerance (5% of 171952 is 8597.6).	gpt-5.1	1	0.0	1.0	171952 ft	171952.0	The predicted numerical value (171952) differs significantly from the gold value (144596), exceeding the 5% tolerance. (18.92% difference).	The numerical values are identical. The unit 'ft' in answer_a is consistent with the question and is ignored for comparison with the numeric answer_b.
frames	658	What is the birth town of the absent athlete from the Victory Salute statue in San Jose, California?	Peter Norman was born in Coburg, Victoria, Australia.	single_model_error	At least 2/3 frontier models are judged correct; likely a model-specific stable mistake for: gemini_2_5_flash.	gemini_2_5_flash	2	Coburg	gemini-2.5-pro	0	1	1	Coburg	Coburg	The prediction 'Coburg' directly matches the birth town specified in the gold answer.	Both answers are identical.	gemini-2.5-flash	1	0	1	Melbourne	Melbourne	"The gold specifies ""Coburg"" as the birth town, which is a suburb of Melbourne. The prediction ""Melbourne"" is a larger city and not the specific town mentioned in the gold."	Both answers are identical.	gpt-5.1	0	1.0	1.0	Coburg	Coburg	The prediction 'Coburg' directly matches the birth town specified in the gold answer.	Both answers are identical.
frames	695	I'm a spooky tourist and I'm visiting Savannah, GA. I'm going to visit two of the most well-known cemeteries, what Cemetery in Savannah is famous for being in a book and on a book cover? What was the book? There is another old cemetery downtown I want to visit, I heard epidemic victims were buried there. What epidemic and what years did it take place? How many victims are buried there?	"Bonaventure Cemetery, ""Midnight in the Garden of Good and Evil."" Colonial Park, Yellow Fever; 1820s, estimated 700 victims."	unclear_needs_manual_check	No strong offline signal; could be a genuine stable model error or a dataset/gold issue.	gemini_2_5_pro,gemini_2_5_flash,gpt_5_1	1	"Bonaventure Cemetery, ""Midnight in the Garden of Good and Evil""; Colonial Park Cemetery, Yellow Fever, 1820, 666 victims"	gemini-2.5-pro	1	0	1	"Bonaventure Cemetery, ""Midnight in the Garden of Good and Evil""; Colonial Park Cemetery, Yellow Fever, 1820, 666 victims"	Bonaventure Cemetery (Midnight in the Garden of Good and Evil); Colonial Park Cemetery; Yellow Fever (1820); 666 victims.	"The prediction states ""1820"" for the epidemic years, while the gold specifies ""1820s"". Calendar dates/years must match exactly, and ""1820"" is not an exact match for ""1820s"". All other facts are correct, including the number of victims (666 vs 700) which is within the 5% numerical tolerance."	All essential facts (Bonaventure Cemetery, Midnight in the Garden of Good and Evil, Colonial Park Cemetery, Yellow Fever, 1820, 666 victims) are present in both answers. Formatting differences (quotes vs. parentheses, commas vs. semicolons) are ignored.	gemini-2.5-flash	1	0	1	Bonaventure Cemetery, Midnight in the Garden of Good and Evil; Colonial Park Cemetery, Yellow Fever, 1820, 700	The famous cemetery (Bonaventure Cemetery) and its book (Midnight in the Garden of Good and Evil); the downtown cemetery (Colonial Park Cemetery); the epidemic (yellow fever) and its years (1820, 1854, 1876); and the number of victims buried there (700).	"The prediction states ""1820"" for the epidemic years, while the gold specifies ""1820s"". Calendar dates/years must match exactly, and ""1820"" is not an exact match for ""1820s""."	All essential facts from answer_a are present in answer_b. The additional years (1854, 1876) for the epidemic in answer_b are considered extra information and do not contradict the year 1820 provided in answer_a.	gpt-5.1	1	0.0	1.0	Bonaventure Cemetery, featured in and on the cover of “Midnight in the Garden of Good and Evil”; Colonial Park Cemetery, where victims of Savannah’s 1820 yellow fever epidemic are buried, numbering roughly 700 people.	Famous cemetery: Bonaventure Cemetery; Book: Midnight in the Garden of Good and Evil; Downtown cemetery: Colonial Park Cemetery; Epidemic: yellow fever epidemic; Years in Savannah: 1820; Number of victims buried there: 700	"The prediction states the epidemic took place in ""1820"", while the gold specifies ""1820s"". Calendar years/dates must match exactly, and ""1820"" is not an exact match for ""1820s""."	"All essential facts from answer_a (Bonaventure Cemetery, ""Midnight in the Garden of Good and Evil"", Colonial Park Cemetery, yellow fever epidemic, 1820, and 700 victims) are present and match in answer_b. ""Roughly 700"" is equivalent to ""700""."
frames	754	How many times larger was the population of the city of Paris, 19 years after the year designated as The International Year for the Culture of Peace by the United Nations, than the population of Brown County, Kansas according to its 2020 census? Round the answer to the nearest whole number.	228 times larger	single_model_error	At least 2/3 frontier models are judged correct; likely a model-specific stable mistake for: gemini_2_5_flash.	gemini_2_5_flash	1	228	gemini-2.5-pro	0	1	1	228	228	"The numerical value in the prediction matches the gold exactly. The additional descriptive text ""times larger"" in the gold is not a contradiction and its omission in the prediction is acceptable."	Both answers are identical numerical values.	gemini-2.5-flash	1	0	1	179	176	The numerical prediction (179) is outside the 5% tolerance range of the gold answer (228). The absolute difference is 49, which is approximately 21.49% of 228.	The numeric values 179 and 176 are within the allowed 5% tolerance (3 is less than 5% of 179 or 176).	gpt-5.1	0	1.0	1.0	226	228	The prediction (226) is within the 5% tolerance of the gold value (228). (Absolute difference = 2; 5% of 228 = 11.4).	The numeric value 228 is within the 5% tolerance of 226.
frames	773	When was the last team that Miloš Beleslin played for dissolved?	1945	single_model_error	At least 2/3 frontier models are judged correct; likely a model-specific stable mistake for: gemini_2_5_flash.	gemini_2_5_flash	2	1945	gemini-2.5-pro	0	1	0	1945	2006	The prediction exactly matches the gold.	Calendar years require an exact match. 1945 is not equivalent to 2006.	gemini-2.5-flash	1	0	1	2015	2015	The predicted year (2015) does not match the gold year (1945). Calendar dates/years require an exact match.	Both answers are identical calendar years, which require an exact match.	gpt-5.1	0	1.0	1.0	1945	1945	The prediction exactly matches the gold.	Both answers state the same year, 1945, which is an exact match.
frames	819	How many years after publishing his paper *On the Inhalation of the Vapor of Ether* did John Snow make the connection between cholera, kidney failure, and contaminated water sources?	Seven	unclear_needs_manual_check	No strong offline signal; could be a genuine stable model error or a dataset/gold issue.	gemini_2_5_pro,gpt_5_1	1	2	gemini-2.5-pro	1	0	1	2	2	The prediction '2' does not match the gold 'Seven' (7). The difference (5) is greater than the allowed 5% tolerance for numbers (|7-2|/7 = 71.4%).	Both answers are identical integers.	gemini-2.5-flash	0	1	1	7	7	The prediction '7' is numerically equivalent to the gold 'Seven'.	Both answers are the same numerical value.	gpt-5.1	1	0.0	1.0	2 years	2	The gold answer is 7, and the prediction is 2. The difference (5) is greater than the allowed 5% tolerance for numbers (0.35).	"The numeric values are identical. The unit ""years"" in answer_a is implied by the question and consistent with answer_b."
hotpotqa	5a72d98f5542992359bc31ac	Torrens Bridge railway station was located east of a park named after who?	Sir John Langdon Bonython	single_model_error	At least 2/3 frontier models are judged correct; likely a model-specific stable mistake for: gemini_2_5_pro.	gemini_2_5_pro	1	Sir Thomas Elder	google-gemini-2-5-pro	1	0	1	Sir Thomas Elder	Sir Thomas Elder	The prediction 'Sir Thomas Elder' contradicts the gold answer 'Sir John Langdon Bonython'. These are two distinct individuals.	Both answers are identical.	google-gemini-2-5-flash	0	1	0	Sir John Langdon Bonython	Sir Thomas Elder	The prediction is an exact match to the gold answer.	The answers provide different names for the person the park was named after, which is a direct contradiction. Sir Thomas Elder and Sir John Langdon Bonython are distinct individuals.	gpt-5-1	0	1.0	0.0	John Langdon Bonython	Thomas Elder	The prediction provides the full name of the individual, omitting the honorific 'Sir'. This is acceptable as it refers to the same person and does not contradict the gold answer. Titles like 'Sir' are often omitted without changing the essential fact of who the person is.	The answers provide different names for the person the park was named after, creating a direct contradiction.
hotpotqa	5a74a3bd55429979e28829da	Who invented the type of script used in autographs?	the Sumerians	unclear_needs_manual_check	No strong offline signal; could be a genuine stable model error or a dataset/gold issue.	gemini_2_5_pro	1	Niccolò de' Niccoli	google-gemini-2-5-pro	1	0	1	Niccolò de' Niccoli	Niccolò de' Niccoli	The gold answer states 'the Sumerians' invented the script, while the prediction states 'Niccolò de' Niccoli'. These are two distinct and contradictory answers for the inventor.	Both answers are identical.	google-gemini-2-5-flash	0	0	0	No single individual invented the type of script used in autographs, as it evolved from various	Niccolò Niccoli	The gold answer attributes the invention to 'the Sumerians', while the prediction states that 'No single individual invented' it and that it 'evolved from various', which contradicts the specific attribution in the gold answer.	The answers are contradictory. Answer A names a specific inventor, while Answer B states that no single individual invented the script.	gpt-5-1	0	0.0	0.0	Platt Rogers Spencer	It has no single inventor; it developed gradually from ancient Roman writing	The gold answer states that 'the Sumerians' invented the type of script, referring to ancient writing systems. The prediction names 'Platt Rogers Spencer', who is known for developing a specific style of cursive penmanship (Spencerian script) in the 19th century, not the invention of script itself. This is a direct contradiction regarding the inventor and the scope of the invention.	Answer A states there is no single inventor, while Answer B names a specific inventor, which is a direct contradiction.
hotpotqa	5a76353d5542994ccc918715	When was the artist who did the cover art of The Savage Frontier born?	August 5, 1948	unclear_needs_manual_check	No strong offline signal; could be a genuine stable model error or a dataset/gold issue.	gpt_5_1	1	1948-08-05	google-gemini-2-5-pro	0	1	0	1948-08-05	1958-10-22	The prediction '1948-08-05' represents the exact same date as the gold answer 'August 5, 1948'. Different date formats are considered equivalent as long as the year, month, and day match exactly.	The birth dates provided are different and calendar dates must match exactly.	google-gemini-2-5-flash	0	0	0	1956	1954-01-01	The prediction provides a different birth year (1956) than the gold answer (1948). Calendar dates and years must match exactly according to Rule 2.	The years provided (1954 vs 1956) do not match exactly, which is required for calendar dates or years.	gpt-5-1	1	0.0	1.0	1954	1954-06-22	The gold answer specifies the year as 1948, while the prediction states 1954. For calendar dates/years, exact matching is required, and these years do not match.	Answer A provides a more specific date (year, month, day) while Answer B provides only the year. The year matches exactly, and the additional detail in A does not contradict B.
hotpotqa	5a7722d655429966f1a36c99	Where did the form of music played by Die Rhöner Säuwäntzt originate?	United States	unclear_needs_manual_check	No strong offline signal; could be a genuine stable model error or a dataset/gold issue.	gemini_2_5_flash	1	Rhön	google-gemini-2-5-pro	0	0	0	Rhön	Germany; Austria; Switzerland	The prediction 'Rhön' contradicts the gold answer 'United States' regarding the origin of the music form.	Answer B specifies a region (Rhön, which is in Germany), while Answer A lists three countries (Germany, Austria, Switzerland). If the music originated specifically in Rhön, then stating Austria and Switzerland as origins (as in Answer A) would be a contradiction.	google-gemini-2-5-flash	1	0	1	Rhön region	Germany	The gold answer states the origin as 'United States', while the prediction states 'Rhön region'. These are distinct geographical locations, leading to a direct contradiction.	The Rhön region is located in Germany. Answer B provides a more specific location that is consistent with the broader location given in Answer A.	gpt-5-1	0	1.0	1.0	United States	United States	The prediction is identical to the gold answer.	Both answers are identical.
hotpotqa	5a7a61d355429941d65f25fd	Who directed the movie that Jack Covin played Dr. Ardmore in?	Tom Holland	unclear_needs_manual_check	No strong offline signal; could be a genuine stable model error or a dataset/gold issue.	gemini_2_5_flash	1	Joseph Green	google-gemini-2-5-pro	0	0	0	Joseph Green	Miloš Forman	The prediction 'Joseph Green' contradicts the gold answer 'Tom Holland' regarding the director's name.	The two answers provide different names for the director, indicating a contradiction.	google-gemini-2-5-flash	1	0	1	Rick Rosenthal	Rick Rosenthal	The prediction 'Rick Rosenthal' contradicts the gold answer 'Tom Holland' regarding the director of the movie.	Both answers are identical.	gpt-5-1	0	1.0	0.0	Tom Holland	Brian De Palma	The prediction 'Tom Holland' is an exact match for the gold answer 'Tom Holland'.	"The director of ""Dressed to Kill"", the movie in which Jack Covin played Dr. Ardmore, is Brian De Palma. Answer B contradicts this fact."
hotpotqa	5a7ba3fb5542995eb53be973	"The actor who played Bob Muldoon in ""Ain't Them Bodies Saints"" was born in what year?"	1975	single_model_error	At least 2/3 frontier models are judged correct; likely a model-specific stable mistake for: gemini_2_5_flash.	gemini_2_5_flash	2	1975	google-gemini-2-5-pro	0	1	1	1975	1975	The prediction exactly matches the gold answer.	Both answers state the same year.	google-gemini-2-5-flash	1	0	1	1949	1949	The gold answer states the birth year is 1975, while the prediction states 1949. These years do not match, and for calendar dates/years, an exact match is required (Rule 2).	Both answers state the same year.	gpt-5-1	0	1.0	1.0	1975	1975	The prediction exactly matches the gold answer.	Both answers state the same year.
hotpotqa	5a7c75a655429935c91b51c4	Where is the company that built Woodvale Historic District located?	Rockhill Furnace, Pennsylvania	unclear/needs_verification	Gold Rockhill Furnace vs models Johnstown. Without the referenced builder name, it's hard to verify whether this is a gold error or a model mistake.	gemini_2_5_pro,gemini_2_5_flash,gpt_5_1	2	Johnstown, Pennsylvania	google-gemini-2-5-pro	1	0	1	Johnstown, Pennsylvania	Johnstown, Pennsylvania	The prediction states 'Johnstown, Pennsylvania' as the location, which contradicts the gold answer 'Rockhill Furnace, Pennsylvania'. These are two distinct locations.	Both answers are identical.	google-gemini-2-5-flash	1	0	1	Johnstown, Pennsylvania	Johnstown, Pennsylvania	The prediction states 'Johnstown, Pennsylvania' as the location, which contradicts the gold answer 'Rockhill Furnace, Pennsylvania'. These are different places.	The answers are identical.	gpt-5-1	1	0.0	1.0	Johnstown	Johnstown, Pennsylvania	The prediction 'Johnstown' contradicts the gold answer 'Rockhill Furnace, Pennsylvania' regarding the location of the company.	Answer A provides a more specific location (state) but does not contradict Answer B. Answer B is a subset of Answer A's information.
hotpotqa	5a7e1cd05542995ed0d1669a	who produced the animated film that John Kassir acted in?	Salma Hayek	unclear_needs_manual_check	No strong offline signal; could be a genuine stable model error or a dataset/gold issue.	gemini_2_5_pro,gpt_5_1	1	James Pentecost	google-gemini-2-5-pro	1	0	1	James Pentecost	James Pentecost	The gold answer identifies 'Salma Hayek' as the producer, while the prediction states 'James Pentecost'. These are two different individuals, leading to a contradiction.	Both answers are identical.	google-gemini-2-5-flash	0	0	0	Walt Disney Feature Animation	James Pentecost	The gold answer identifies an individual (Salma Hayek) as the producer, while the prediction identifies a studio (Walt Disney Feature Animation). These are distinct entities and contradict each other as the producer of the same film.	Answer A refers to an individual producer, while Answer B refers to the production company. These are different entities and not equivalent.	gpt-5-1	1	0.0	1.0	Jim Pentecost	Jim Pentecost	The gold answer identifies 'Salma Hayek' as the producer, while the prediction states 'Jim Pentecost'. These are two different individuals, leading to a contradiction.	Both answers are identical.
