dataset	id	question	gold_answer	assistant_label	assistant_notes	stable_wrong_models	frontier_open_consensus_count	frontier_open_consensus_answer	model_dir__gemini_2_5_pro	stable_wrong__gemini_2_5_pro	open_correct__gemini_2_5_pro	consistency_equivalent__gemini_2_5_pro	open_answer__gemini_2_5_pro	assistive_answer__gemini_2_5_pro	open_correctness_reasoning__gemini_2_5_pro	consistency_reasoning__gemini_2_5_pro	model_dir__gemini_2_5_flash	stable_wrong__gemini_2_5_flash	open_correct__gemini_2_5_flash	consistency_equivalent__gemini_2_5_flash	open_answer__gemini_2_5_flash	assistive_answer__gemini_2_5_flash	open_correctness_reasoning__gemini_2_5_flash	consistency_reasoning__gemini_2_5_flash	model_dir__gpt_5_1	stable_wrong__gpt_5_1	open_correct__gpt_5_1	consistency_equivalent__gpt_5_1	open_answer__gpt_5_1	assistive_answer__gpt_5_1	open_correctness_reasoning__gpt_5_1	consistency_reasoning__gpt_5_1	hand_review_label	hand_review_confidence	hand_review_notes	hand_review_suggested_action	hand_review_source
frames	356	As of August 3, 2024, excluding white, what colour features on the flag of the city that houses the racecourse where Danon The Kid made his racing debut?	Red	time_dependent	Time-relative phrasing ('As of'); gold likely tied to a specific snapshot/date.	gemini_2_5_pro	2	Green	gemini-2.5-pro	1	0	1	Purple	['purple', 'green']	"The prediction ""Purple"" contradicts the gold answer ""Red""."	"The essential fact ""Purple"" from answer_a is present in answer_b (after case normalization). The additional color ""green"" in answer_b is an allowed extra."	gemini-2.5-flash	0	0	0	Green	['red', 'blue', 'yellow']	"The prediction ""Green"" directly contradicts the gold answer ""Red""."	"Answer_a states ""Green"" as a color, which is not present in the list provided in answer_b."	gpt-5.1	0	0	0	green	['purple']	"The prediction ""green"" contradicts the gold answer ""Red""."	"The colors ""green"" and ""purple"" are distinct and not equivalent."	time_dependent	high	Contains explicit time-relative phrasing (‘as of’, ‘current’, ‘last year’, etc.).	Exclude from closed-book evaluation or freeze to a timestamped reference.	time_heuristic
frames	360	When the San Francisco 49ers and San Diego Chargers met in Super Bowl XXIX, what was the #1 film at the box office in the U.S.? 	Legends of the Fall	unclear_needs_manual_check	No strong offline signal; could be a genuine stable model error or a dataset/gold issue.	gemini_2_5_pro,gemini_2_5_flash	1	Higher Learning	gemini-2.5-pro	1	0	1	Higher Learning	Higher Learning	"The predicted film ""Higher Learning"" contradicts the gold film ""Legends of the Fall""."	Both answers are identical strings.	gemini-2.5-flash	1	0	1	Bad Boys	Bad Boys	"The predicted film ""Bad Boys"" contradicts the gold film ""Legends of the Fall""."	Both answers are identical strings.	gpt-5.1	0	1	1	Legends of the Fall	Legends of the Fall	The prediction exactly matches the gold answer.	Both answers are identical strings.	likely_model_error	medium	1/3 frontier models matches the gold; stable-wrong model(s): gemini_2_5_pro,gemini_2_5_flash. Reference correct answer: Legends of the Fall. Likely a model-specific stable mistake, but some items may be benchmark-ambiguous.	Spot-check a few examples to confirm whether ambiguity/gold issues exist.	fallback_rule
frames	363	How many more career home runs did the MLB player who had the highest slugging percentage in 1954 have than the player who was the the first African American to play in Major League Baseball?	519	unclear_needs_manual_check	No strong offline signal; could be a genuine stable model error or a dataset/gold issue.	gemini_2_5_flash	1	523	gemini-2.5-pro	0	1	1	523	523	The prediction (523) is within the 5% tolerance of the gold answer (519). The absolute difference is 4, and (4/519) * 100% ≈ 0.77%, which is less than 5%.	Both answers are identical numbers.	gemini-2.5-flash	1	0	1	384	384	The predicted number '384' is not within 5% tolerance of the gold number '519'. (519 * 0.05 = 25.95; |519 - 384| = 135).	Both answers are identical numbers.	gpt-5.1	0	0	0	142	519	The prediction (142) is not within the 5% tolerance of the gold answer (519). The allowed range is [493.05, 544.95].	The numbers 142 and 519 are significantly different and fall outside the allowed 5% tolerance.	likely_model_error	medium	1/3 frontier models matches the gold; stable-wrong model(s): gemini_2_5_flash. Reference correct answer: 523. Likely a model-specific stable mistake, but some items may be benchmark-ambiguous.	Spot-check a few examples to confirm whether ambiguity/gold issues exist.	fallback_rule
frames	368	Renowned Abstract Expressionist painter Clyfford Still graduated from college in 1933. As of August 1, 2024, what other alumnus from that university was nominated for a Pulitzer Prize?	Don Magnuson	time_dependent	Time-relative phrasing ('As of'); gold likely tied to a specific snapshot/date.	gemini_2_5_flash	1	Sherman Alexie	gemini-2.5-pro	0	0	0	Sherman Alexie	[]	The predicted name 'Sherman Alexie' does not match the gold name 'Don Magnuson'.	"answer_b is an empty list and does not contain the name ""Sherman Alexie"" which is the essential fact in answer_a."	gemini-2.5-flash	1	0	1	Conrad Richter	['Conrad Richter', 'John Williams', 'Sandra Dallas', 'Kent Haruf']	The predicted name 'Conrad Richter' does not match the gold name 'Don Magnuson'.	"The essential fact ""Conrad Richter"" from answer_a is present in answer_b. Additional names in answer_b are allowed as extras."	gpt-5.1	0	0	0	Lance E. Olson	[]	The predicted name 'Lance E. Olson' contradicts the gold name 'Don Magnuson'.	answer_a provides a specific name, while answer_b is an empty list and contains no information.	time_dependent	high	Contains explicit time-relative phrasing (‘as of’, ‘current’, ‘last year’, etc.).	Exclude from closed-book evaluation or freeze to a timestamped reference.	time_heuristic
frames	371	How many years apart were the start of the Haitian and French revolutions , how many years longer did the Haitian Revolution last than the French Revolution, and how old were their respective leaders when each revolution began?	The French Revolution began 2 years before the Haitian Revolution.  The Haitian Revolution lasted 2 years longer.  Louis XVI was 34 years old when the French Revolution began and 36 when the Haitian Revolution began.	numeric_boundary_or_definition	Small age mismatch (≤1 year). Could be boundary convention (birthday/inclusive counting) or gold issue.	gemini_2_5_pro,gemini_2_5_flash,gpt_5_1	1	2 years; 3 years; 48 (Toussaint Louverture) and 31 (Maximilien Robespierre)	gemini-2.5-pro	1	0	1	2 years; 3 years; 48 (Toussaint Louverture) and 31 (Maximilien Robespierre)	(1) 2 years; (2) 3 years; (3) Toussaint Louverture: 48, Maximilien Robespierre: 31	The prediction contradicts the gold on two out of three facts. The gold states the Haitian Revolution lasted 2 years longer, while the prediction states 3 years. The gold identifies Louis XVI as the leader for both revolutions (34 and 36 years old respectively), while the prediction identifies Toussaint Louverture (48) and Maximilien Robespierre (31) as leaders, contradicting both the identity of the leaders and their ages.	All three facts (years apart, duration difference, and leaders' ages) are identical in both answers, with only minor formatting differences.	gemini-2.5-flash	1	0	1	2 years, 3 years, 48 years, 31 years	State: (1) the number of years between the start dates (2); (2) how many years longer the Haitian Revolution lasted than the French (3); and (3) the ages at the start of each revolution — Toussaint Louverture: 48, Maximilien Robespierre: 31.	The prediction states the Haitian Revolution lasted 3 years longer, but the gold states 2 years longer. The prediction also provides ages 48 and 31, which do not match the ages 34 and 36 provided in the gold for Louis XVI.	All four numerical facts (2, 3, 48, 31) are present and match in both answers. The additional descriptive text and leader names in answer_b provide context but do not contradict the essential facts in answer_a.	gpt-5.1	1	0	1	2 years; 3 years; Toussaint Louverture ≈48 years old, Maximilien Robespierre 31 years old	(1) 2 years; (2) 3 years longer; (3) ages at the start — Toussaint Louverture: 48, Maximilien Robespierre: 31	The prediction correctly states the revolutions were 2 years apart, matching the gold. However, it incorrectly states the Haitian Revolution lasted 3 years longer, while the gold states 2 years longer. Furthermore, the prediction identifies Toussaint Louverture (≈48) and Maximilien Robespierre (31) as leaders, contradicting the gold which identifies Louis XVI (34 and 36) as the leader for both revolutions.	"All numerical facts (2 years, 3 years, 48, 31) are identical. Formatting differences, extra words like ""longer"", and symbols like ""≈"" are ignored."	likely_gold_error_or_ambiguity	medium-high	French vs Haitian Revolution duration convention affects the ‘years longer’ term (often 3 years if French ends 1799 and Haitian ends 1804). ‘Respective leaders’ is also underspecified (Louis XVI vs revolutionary leaders).	Specify end years and which leaders to use; recompute the numeric targets accordingly.	extra_frames_musique
frames	38	Which species from the genus mulona are both found in the same country?	Mulona barnesi and mulona schausi	unclear_needs_manual_check	No strong offline signal; could be a genuine stable model error or a dataset/gold issue.	gemini_2_5_flash	1	Mulona lapidaria and Mulona nigripuncta	gemini-2.5-pro	0	0	0	Mulona lapidaria and Mulona nigripuncta	[]	The predicted species (Mulona lapidaria and Mulona nigripuncta) contradict the gold species (Mulona barnesi and Mulona schausi).	answer_b is an empty list and does not contain the species mentioned in answer_a.	gemini-2.5-flash	1	0	1	Mulona excisa and Mulona nigripuncta	[['Mulona excisa', 'Mulona nigripuncta', 'Mulona schausi', 'Mulona simplex'], ['Mulona yahuaca']]	The predicted species names ('Mulona excisa' and 'Mulona nigripuncta') contradict the gold species names ('Mulona barnesi' and 'Mulona schausi').	Answer_b contains both species mentioned in answer_a within a group, implying they are found in the same country, and includes additional non-contradictory species.	gpt-5.1	0	0	0	Mulona barnesi and Mulona piperita	[]	"The prediction lists ""Mulona piperita"" as the second species, which contradicts the gold's ""mulona schausi""."	answer_b is an empty list and does not contain the species listed in answer_a.	needs_verification	low	All frontier models are judged incorrect against this gold; cannot adjudicate offline. Frontier consensus (1/3): Mulona lapidaria and Mulona nigripuncta. Stable-wrong model(s): gemini_2_5_flash.	Verify the gold answer and the multi-hop entity mapping using an external source.	fallback_rule
frames	390	What song was #1 on Billboard's Hot 100 for the most days during the Cuban Missile Crisis?	Monster Mash' by Bobby 'Boris' Pickett & the Crypt-Kickers	single_model_error	At least 2/3 frontier models are judged correct; likely a model-specific stable mistake for: gemini_2_5_flash.	gemini_2_5_flash	2	Monster Mash	gemini-2.5-pro	0	1	1	Monster Mash	Monster Mash	The prediction 'Monster Mash' correctly identifies the song title, which is the core fact requested by the question. The artist information in the gold is additional context not explicitly asked for.	Both answers are identical.	gemini-2.5-flash	1	0	1	Sherry	Sherry	The predicted song 'Sherry' contradicts the gold song 'Monster Mash'.	Both answers are identical.	gpt-5.1	0	1	1	Monster Mash	Monster Mash by Bobby 'Boris' Pickett and the Crypt-Kickers	The prediction 'Monster Mash' matches the song title in the gold answer. The artist information in the gold is additional context not explicitly requested as the primary fact.	"answer_b contains the essential fact from answer_a (""Monster Mash"") with additional, non-contradictory information (the artist)."	single_model_error	high	At least 2/3 frontier models match the gold; stable-wrong model(s): gemini_2_5_flash. Reference correct answer (from a correct model): Monster Mash.		fallback_rule
frames	394	What was the average launch mass of Apollo 11, Apollo 12, and Apollo 13 in kilograms, rounded to the nearest integer?	The average launch mass in kilograms rounded to the nearest integer of Apollo 11, Apollo 12, and Apollo 13 is 47,906 kilograms.	unclear_needs_manual_check	No strong offline signal; could be a genuine stable model error or a dataset/gold issue.	gemini_2_5_pro	1	2942467 kg	gemini-2.5-pro	1	0	1	2942467 kg	2953470	The predicted numerical value (2,942,467) is significantly different from the gold value (47,906) and falls outside the 5% tolerance range.	The numeric values 2942467 and 2953470 are within the allowed 5% tolerance. The unit 'kg' in answer_a is ignored for numerical comparison.	gemini-2.5-flash	0	0	0	2941267 kg	29283	The predicted value (2,941,267) is significantly different from the gold value (47,906), exceeding the 5% numerical tolerance.	The numerical values 2941267 and 29283 are vastly different and fall outside the allowed 5% tolerance.	gpt-5.1	0	1	0	45702	2970000	The prediction (45702) is within 5% of the gold value (47906). The absolute difference is 2204, and 5% of 47906 is 2395.3.	The numerical values 45702 and 2970000 are significantly different and fall outside the allowed 5% tolerance.	likely_model_error	medium	1/3 frontier models matches the gold; stable-wrong model(s): gemini_2_5_pro. Reference correct answer: 45702. Likely a model-specific stable mistake, but some items may be benchmark-ambiguous.	Spot-check a few examples to confirm whether ambiguity/gold issues exist.	fallback_rule
frames	429	Of the Jason Statham movies that came out the year Dennis Hopper died, which could he have lived to see the premiere of?	13	single_model_error	At least 2/3 frontier models are judged correct; likely a model-specific stable mistake for: gemini_2_5_flash.	gemini_2_5_flash	2	13	gemini-2.5-pro	0	1	1	13	['13']	The prediction exactly matches the gold.	"The essential fact ""13"" is present in both answers. The list formatting in answer_b is an acceptable variation for a single item."	gemini-2.5-flash	1	0	1	None	[]	"The gold answer is 13. The prediction ""None"" implies 0. The numerical difference (13) exceeds the 5% tolerance for numbers."	"""None"" and an empty list `[]` both convey the same essential fact that there are no items."	gpt-5.1	0	1	0	13	[]	The prediction exactly matches the gold.	Answer A states a count of 13, while answer B (an empty list) implies a count of 0. These are contradictory.	single_model_error	high	At least 2/3 frontier models match the gold; stable-wrong model(s): gemini_2_5_flash. Reference correct answer (from a correct model): 13.		fallback_rule
frames	44	I am moving to the G40 postcode area - what train stations are nearby, as of 2024?	Bridgeton Railway Station and Dalmarnock Railway Station.	time_dependent	Time-relative phrasing ('as of'); gold likely tied to a specific snapshot/date.	gpt_5_1	1	Bridgeton, Dalmarnock, Bellgrove, Duke Street	gemini-2.5-pro	0	0	0	Bridgeton, Dalmarnock, Bellgrove, Duke Street	['Dalmarnock', 'Bridgeton', 'Bellgrove']	The prediction includes extra stations (Bellgrove, Duke Street) that are not present in the gold answer, violating the 'no extras' rule for lists.	'Duke Street' is present in answer_a but missing from answer_b.	gemini-2.5-flash	0	0	0	Bridgeton, Dalmarnock, Bellgrove, Duke Street, High Street	['Bridgeton', 'Dalmarnock', 'Bellgrove', 'Duke Street', 'Alexandra Parade']	"The prediction contains extra facts (""Bellgrove"", ""Duke Street"", ""High Street"") not present in the gold answer, violating the 'no extras' rule for list predictions."	'High Street' from answer_a is missing from answer_b, and 'Alexandra Parade' from answer_b is missing from answer_a.	gpt-5.1	1	0	1	Bridgeton, Dalmarnock, Bellgrove, High Street (Glasgow), and Rutherglen	['Bridgeton', 'Dalmarnock', 'Bellgrove', 'Duke Street', 'High Street (Glasgow)', 'Argyle Street', 'Glasgow Central', 'Glasgow Queen Street', 'Rutherglen']	The prediction includes additional stations (Bellgrove, High Street (Glasgow), and Rutherglen) that are not present in the gold answer, violating the 'no extras' rule for list-like predictions.	All stations listed in answer_a are present in answer_b. Answer_b contains additional stations, which is allowed as long as they don't contradict.	time_dependent	high	Contains explicit time-relative phrasing (‘as of’, ‘current’, ‘last year’, etc.).	Exclude from closed-book evaluation or freeze to a timestamped reference.	time_heuristic
frames	447	"The star of the TV show ""The Bear"" had his breakout role on a Showtime show. The actress who played his older sister on that Showtime show released an album in 2007. The label who released her album released their first album 27 years previous. From their first album, what number did the title track reach on the Billboard Hot 100?"	Number 3	single_model_error	At least 2/3 frontier models are judged correct; likely a model-specific stable mistake for: gemini_2_5_flash.	gemini_2_5_flash	2	3	gemini-2.5-pro	0	1	1	3	3	The prediction '3' is numerically equivalent to 'Number 3' in the gold answer. Word-digit equivalence applies.	Both answers are identical numbers.	gemini-2.5-flash	1	0	1	1	1	The predicted number '1' does not match the gold number '3'. The difference (2) exceeds the 5% tolerance (2/3 = 66.67%).	Both answers state the same number.	gpt-5.1	0	1	1	3	3	The prediction '3' is numerically equivalent to 'Number 3' in the gold answer. Word-digit equivalence applies.	Both answers state the same number.	single_model_error	high	At least 2/3 frontier models match the gold; stable-wrong model(s): gemini_2_5_flash. Reference correct answer (from a correct model): 3.		fallback_rule
frames	459	David Fincher has two movies in the 90's that have numbers in the title. What is the number in the title of David Fincher's later-released movie multiplied by the ratio of the sum of all of the molars in an aardvark over the number of adult teeth in a dog?	13/3 or 4.333... (infinitely repeating decimal)	partial_frontier_consensus_all_wrong	Two frontier models agree on '2' (normalized), but all are judged incorrect; could be gold issues, underspecification, or shared misconception.	gpt_5_1	2	2	gemini-2.5-pro	0	0	0	2	3.33	The gold answer is 13/3 or approximately 4.333. The prediction is 2. The absolute difference between the gold and prediction is |4.333 - 2| = 2.333. The 5% tolerance for the gold value is 0.05 * 4.333 = 0.2166. Since 2.333 > 0.2166, the prediction falls outside the acceptable numerical tolerance.	The numeric value 3.33 is not within the ±5% tolerance of 2.	gemini-2.5-flash	0	0	0	2	0.0	The gold answer is 13/3 or approximately 4.333. The prediction is 2. The absolute difference between the gold and prediction is |4.333 - 2| = 2.333. The 5% tolerance for the gold value is 0.05 * 4.333 = 0.2166. Since 2.333 > 0.2166, the prediction falls outside the acceptable numerical tolerance.	The values 2 and 0.0 are not numerically equivalent, as 0.0 is not within the ±5% (min 0.5) tolerance of 2.	gpt-5.1	1	0	1	10/3	3.3333333333	The gold value is 13/3 (approx. 4.333) and the prediction is 10/3 (approx. 3.333). The absolute difference is 1, which is greater than 5% of the gold value (0.05 * 4.333 = 0.21665).	10/3 is approximately 3.3333333333, which is numerically equivalent to answer_b.	needs_verification	low	Multi-step arithmetic depends on animal-dentition facts (aardvark molars/teeth) and which Fincher title-number convention is used (Alien 3 vs Se7en). Gold vs model mismatch may stem from a factual constant in the prompt chain.		extra_frames_musique
frames	465	How old were the founders of the firm that designed the Empire State Building when construction on the building began?	Richmond Shreve was 52 years old and William Lamb was 46 years old.	unclear_needs_manual_check	No strong offline signal; could be a genuine stable model error or a dataset/gold issue.	gemini_2_5_pro	1	46 (William Lamb), 51 (Arthur Harmon), and 52 (Richmond Shreve)	gemini-2.5-pro	1	0	1	46 (William Lamb), 51 (Arthur Harmon), and 52 (Richmond Shreve)	{'Richmond Shreve': 52, 'William F. Lamb': 46, 'Arthur Loomis Harmon': 51}	The prediction includes an extra fact (Arthur Harmon's age) that is not present in the gold answer, violating the 'no extras' rule for list-like predictions.	All names and ages from answer_a are present in answer_b. The additional middle initial/name in answer_b (F. for William Lamb, Loomis for Arthur Harmon) are acceptable extra details that do not contradict the essential facts.	gemini-2.5-flash	0	0	0	52, 36, and 51	{'William F. Lamb': 52, 'Richmond H. Shreve': 53, 'Arthur L. Harmon': 51}	The prediction includes 52, which matches one of the gold facts (Richmond Shreve's age). However, it fails to include the other gold fact (William Lamb's age of 46) and introduces extra, incorrect ages (36 and 51).	The age 36 in answer_a is not present or equivalent to any age in answer_b (52, 53, 51) within the allowed 5% tolerance.	gpt-5.1	0	1	1	Richmond Shreve was 52, William F. Lamb was 46, and Arthur Loomis Harmon was 51.	{'Richmond Harold Shreve': 52, 'William F. Lamb': 46, 'Arthur Loomis Harmon': 51}	The prediction correctly states the ages of Richmond Shreve (52) and William Lamb (46), matching the gold. The additional information about Arthur Loomis Harmon does not contradict the gold.	"All names and ages from answer_a are present in answer_b. ""Richmond Harold Shreve"" is an acceptable alias for ""Richmond Shreve"". Ages match exactly."	likely_model_error	medium	1/3 frontier models matches the gold; stable-wrong model(s): gemini_2_5_pro. Reference correct answer: Richmond Shreve was 52, William F. Lamb was 46, and Arthur Loomis Harmon was 51.. Likely a model-specific stable mistake, but some items may be benchmark-ambiguous.	Spot-check a few examples to confirm whether ambiguity/gold issues exist.	fallback_rule
frames	51	"What state is the home of the losing team of the World Series three years before ""Old Shufflefoot"" managed his team to victory? "	Illinois	partial_frontier_consensus_all_wrong	Two frontier models agree on 'Massachusetts' (normalized), but all are judged incorrect; could be gold issues, underspecification, or shared misconception.	gpt_5_1	2	Massachusetts	gemini-2.5-pro	0	0	0	Massachusetts	Michigan	The predicted state 'Massachusetts' contradicts the gold state 'Illinois'.	"The states ""Massachusetts"" and ""Michigan"" are different."	gemini-2.5-flash	0	0	0	Michigan	New York	"The prediction ""Michigan"" contradicts the gold answer ""Illinois""."	"The states ""Michigan"" and ""New York"" are different, making the answers not equivalent."	gpt-5.1	1	0	1	Massachusetts	Massachusetts	The predicted state 'Massachusetts' contradicts the gold state 'Illinois'.	Both answers are identical.	needs_verification	low	Chain depends on identifying ‘Old Shufflefoot’ and the relevant World Series year; cannot validate offline.		extra_frames_musique
frames	530	As of 2024, what is the street address of the headquarters of the American online video sharing platform that was launched in the same year as the founding of the Vancouver Cherry Blossom festival?	901 Cherry Avenue, San Bruno, California, United States	time_dependent	Time-relative phrasing ('As of'); gold likely tied to a specific snapshot/date.	gemini_2_5_pro,gpt_5_1	2	901 Cherry Avenue	gemini-2.5-pro	1	0	1	901 Cherry Avenue	901 Cherry Avenue, San Bruno, CA 94066	The prediction is incomplete as it only provides the street number and name, while the gold provides the full address including city, state, and country.	"answer_b contains all the essential information from answer_a (""901 Cherry Avenue"") plus additional, non-contradictory details (city, state, zip code)."	gemini-2.5-flash	0	1	1	901 Cherry Ave, San Bruno, CA 94066	901 Cherry Ave, San Bruno, CA 94066	The prediction matches the gold address, with 'Ave' being a standard abbreviation for 'Avenue' and 'CA' for 'California'. The omission of 'United States' is acceptable as it's often implied in a domestic address, and the addition of the ZIP code does not contradict the gold.	Both answers are identical.	gpt-5.1	1	0	1	901 Cherry Avenue	901 Cherry Avenue, San Bruno, California 94066	The prediction is incomplete as it only provides the street number and name, while the gold provides the full address including city, state, and country.	"answer_b contains the essential fact from answer_a (""901 Cherry Avenue"") and adds further non-contradictory details."	time_dependent	high	Contains explicit time-relative phrasing (‘as of’, ‘current’, ‘last year’, etc.).	Exclude from closed-book evaluation or freeze to a timestamped reference.	time_heuristic
frames	532	Who was number 3 on the 1976-77 NBA World Champions team?	Herm Gilliam	unclear_needs_manual_check	No strong offline signal; could be a genuine stable model error or a dataset/gold issue.	gemini_2_5_pro,gpt_5_1	1	No one	gemini-2.5-pro	1	0	1	No one	No one	"The prediction ""No one"" directly contradicts the gold answer ""Herm Gilliam""."	Both answers are identical and state the same fact.	gemini-2.5-flash	0	1	1	Herm Gilliam	Herman Gilliam	The prediction exactly matches the gold.	"""Herm"" is a common alias/shortened form of ""Herman""."	gpt-5.1	1	0	1	No player wore number 3 on the 1976–77 NBA champion Portland Trail Blazers.	No one; the 1976-77 Portland Trail Blazers did not have a player wearing number 3	The prediction explicitly states that no player wore number 3, which directly contradicts the gold answer that Herm Gilliam wore number 3.	Both answers state that no player wore number 3 on the specified team. The phrasing is different but the essential fact is the same.	likely_model_error	medium	1/3 frontier models matches the gold; stable-wrong model(s): gemini_2_5_pro,gpt_5_1. Reference correct answer: Herm Gilliam. Likely a model-specific stable mistake, but some items may be benchmark-ambiguous.	Spot-check a few examples to confirm whether ambiguity/gold issues exist.	fallback_rule
frames	540	Of the participants in the first round of the 2024 Yucatán Open (Doubles), which Mexican player had received two wild cards during their career prior to August 4, 2024?	Alan Fernando Rubio Fierros	alias_or_evaluation_strictness	Consistency judge mentions alias/equivalence (e.g., anglicization); open correctness may be overly strict about surface-form differences.	gpt_5_1	2	Rodrigo Pacheco Méndez	gemini-2.5-pro	0	0	0	Rodrigo Pacheco Méndez	Renata Zarazúa	The predicted name 'Rodrigo Pacheco Méndez' does not match the gold name 'Alan Fernando Rubio Fierros'.	"The names ""Rodrigo Pacheco Méndez"" and ""Renata Zarazúa"" refer to different individuals and are not equivalent."	gemini-2.5-flash	0	0	0	Alan Hernández	Hans Hach Verdugo	The predicted name 'Alan Hernández' does not match the gold name 'Alan Fernando Rubio Fierros'. The last names are different.	"The names ""Alan Hernández"" and ""Hans Hach Verdugo"" are distinct and do not refer to the same person."	gpt-5.1	1	0	1	Rodrigo Pacheco Méndez	Rodrigo Pacheco Méndez	The predicted name 'Rodrigo Pacheco Méndez' contradicts the gold name 'Alan Fernando Rubio Fierros'.	Both answers are identical.	time_dependent	high	As-of dated sports wildcard counts are time-dependent and require fresh tournament data.	Exclude from closed-book evaluation or freeze to a timestamped reference.	extra_frames_musique
frames	541	Which Kiwi author died the same year as the first British Prime Minister to be elected after the end of World War 1?	Katherine Mansfield	possible_gold_typo_or_alias	Open answer 'Katherine Mansfield' is very close to gold 'Katherine Mansfield' (small edit distance); likely typo/alias/normalization.	gpt_5_1	1	Katherine Mansfield	gemini-2.5-pro	0	1	1	Katherine Mansfield	Katherine Mansfield	The prediction exactly matches the gold answer.	Both answers are identical.	gemini-2.5-flash	0	0	0	Jessie Mackay	Katherine Mansfield	"The prediction ""Jessie Mackay"" contradicts the gold fact ""Katherine Mansfield""."	Jessie Mackay and Katherine Mansfield are two different authors.	gpt-5.1	1	0	1	John Mulgan	John Mulgan	The predicted author 'John Mulgan' contradicts the gold author 'Katherine Mansfield'.	Both answers are identical.	model_error	medium	Gold and one model give Katherine Mansfield; stable-wrong model answers a different author. Likely not a gold issue.		extra_frames_musique
frames	542	What war memorial was constructed and completed at the same time as the beginning of WWII, located on an island in the Potomac River in the US capital, and honors four of the eight federal uniformed services of the US that lost their lives at sea during the war and other previous conflicts?	Navy-Merchant Marine Memorial	single_model_error	At least 2/3 frontier models are judged correct; likely a model-specific stable mistake for: gemini_2_5_pro.	gemini_2_5_pro	1	Navy–Marine Memorial	gemini-2.5-pro	1	0	1	Navy–Marine Memorial	Navy-Marine Memorial	"The prediction ""Navy–Marine Memorial"" refers to a different memorial than the gold ""Navy-Merchant Marine Memorial"". The gold specifically includes ""Merchant"" which is absent in the prediction, leading to a factual contradiction."	The only difference is the type of dash used (en dash vs. hyphen), which is a formatting difference and does not change the essential fact.	gemini-2.5-flash	0	1	0	Navy-Merchant Marine Memorial	World War I Memorial	The prediction is an exact match to the gold answer.	"The two answers refer to different memorials. ""Navy-Merchant Marine Memorial"" is not equivalent to ""World War I Memorial""."	gpt-5.1	0	1	1	United States Navy–Merchant Marine Memorial	United States Navy–Merchant Marine Memorial	"The prediction ""United States Navy–Merchant Marine Memorial"" includes the core name ""Navy-Merchant Marine Memorial"" from the gold, with ""United States"" being an acceptable additional qualifier and the en-dash vs hyphen being a minor stylistic difference."	Both answers are identical.	single_model_error	high	At least 2/3 frontier models match the gold; stable-wrong model(s): gemini_2_5_pro. Reference correct answer (from a correct model): Navy-Merchant Marine Memorial.		fallback_rule
frames	55	"The author of the book ""A Good Woman""'s author was married to a man in 2008, who resigned from the board of HP due to the actions taken by the board's chair. What types of cancer did the chair survive?"	Breast and skin	unclear_needs_manual_check	No strong offline signal; could be a genuine stable model error or a dataset/gold issue.	gemini_2_5_flash,gpt_5_1	1	Breast cancer and melanoma	gemini-2.5-pro	0	1	1	Breast cancer and melanoma	['breast cancer', 'melanoma']	"""Breast cancer"" is equivalent to ""Breast"" in the context of cancer types. ""Melanoma"" is a specific type of skin cancer, making it equivalent to ""skin"" in this context."	The list in answer_b contains all the essential facts mentioned in answer_a, with case normalization.	gemini-2.5-flash	1	0	1	Breast cancer	['breast cancer', 'ovarian cancer', 'melanoma']	The prediction is missing one of the two types of cancer mentioned in the gold answer ('skin').	All facts in answer_a are present in answer_b. Answer_b contains additional, non-contradictory facts.	gpt-5.1	1	0	1	breast cancer, ovarian cancer, and skin cancer	['ovarian cancer', 'breast cancer', 'skin cancer']	"The prediction includes an extra fact (""ovarian cancer"") not present in the gold answer."	Both answers list the same types of cancer; order does not matter.	likely_model_error	medium	1/3 frontier models matches the gold; stable-wrong model(s): gemini_2_5_flash,gpt_5_1. Reference correct answer: Breast cancer and melanoma. Likely a model-specific stable mistake, but some items may be benchmark-ambiguous.	Spot-check a few examples to confirm whether ambiguity/gold issues exist.	fallback_rule
frames	568	How many fewer races did Sebastian Vettel complete before he retired compared to his hero, Michael Schumacher? 	Seven	single_model_error	At least 2/3 frontier models are judged correct; likely a model-specific stable mistake for: gemini_2_5_flash.	gemini_2_5_flash	2	7	gemini-2.5-pro	0	1	1	7	7	Numerical equivalence: 'Seven' is equivalent to '7'.	Both answers are identical numbers.	gemini-2.5-flash	1	0	1	9	9	The prediction '9' is not within 5% tolerance of the gold '7'. The absolute difference is 2, and the percentage difference is (2/7)*100% = 28.57%, which is greater than 5%.	Both answers state the same number, 9.	gpt-5.1	0	1	0	7	-9	The prediction '7' is numerically equivalent to the gold 'Seven'. Words and digits are treated as equivalent.	The numbers 7 and -9 are significantly different and do not fall within the allowed 5% tolerance.	single_model_error	high	At least 2/3 frontier models match the gold; stable-wrong model(s): gemini_2_5_flash. Reference correct answer (from a correct model): 7.		fallback_rule
