dataset	id	question	gold_answer	assistant_label	assistant_notes	stable_wrong_models	frontier_open_consensus_count	frontier_open_consensus_answer	model_dir__gemini_2_5_pro	stable_wrong__gemini_2_5_pro	open_correct__gemini_2_5_pro	consistency_equivalent__gemini_2_5_pro	open_answer__gemini_2_5_pro	assistive_answer__gemini_2_5_pro	open_correctness_reasoning__gemini_2_5_pro	consistency_reasoning__gemini_2_5_pro	model_dir__gemini_2_5_flash	stable_wrong__gemini_2_5_flash	open_correct__gemini_2_5_flash	consistency_equivalent__gemini_2_5_flash	open_answer__gemini_2_5_flash	assistive_answer__gemini_2_5_flash	open_correctness_reasoning__gemini_2_5_flash	consistency_reasoning__gemini_2_5_flash	model_dir__gpt_5_1	stable_wrong__gpt_5_1	open_correct__gpt_5_1	consistency_equivalent__gpt_5_1	open_answer__gpt_5_1	assistive_answer__gpt_5_1	open_correctness_reasoning__gpt_5_1	consistency_reasoning__gpt_5_1
crag	93f61f25-1bde-4e21-a826-47c9651847e4	who was the player who won the most matches in professional tennis last year?	novak djokovic, who is coached by goran ivanisevic, won the most matches in professional tennis last year.	time_dependent	Time-relative phrasing ('last year'); gold likely tied to a specific snapshot/date.	gemini_2_5_pro	2	Daniil Medvedev	google-gemini-2-5-pro	1	0	1	Daniil Medvedev	Daniil Medvedev	The gold answer identifies 'Novak Djokovic' as the player who won the most matches, while the prediction states 'Daniil Medvedev'. These are different players, leading to a contradiction on the core fact.	Both answers are identical.	google-gemini-2-5-flash	0	0	0	Daniil Medvedev	Stefanos Tsitsipas	The gold answer identifies 'Novak Djokovic' as the player who won the most matches, while the prediction states 'Daniil Medvedev'. These are different individuals, leading to a contradiction.	The two answers provide different names for the player who won the most matches, which is a direct contradiction.	gpt-5-1	0	0	0	Alexander Zverev	Casper Ruud	The gold answer identifies 'Novak Djokovic' as the player who won the most matches, while the prediction states 'Alexander Zverev'. These are different players, leading to a contradiction on the core fact.	The two answers provide different names for the player who won the most matches, making them contradictory.
crag	a019b11a-6b26-4f70-9d3f-20c46005bec6	what were the box office numbers for martin scorsese's most recent movie?	killers of the flower moon has grossed $67.8 million in the united states and canada, and $89 million in other territories, for a worldwide total of $156.8 million.	time_dependent	Time-relative phrasing ('most recent'); gold likely tied to a specific snapshot/date.	gemini_2_5_pro,gpt_5_1	1	$9.8 million	google-gemini-2-5-pro	1	0	1	$9.8 million	$9.6 million	The prediction of '$9.8 million' is numerically significantly different from all the box office numbers provided in the gold answer ($67.8 million, $89 million, $156.8 million). The difference exceeds the allowed 5.5% tolerance for numeric expressions.	Numeric values are within the allowed tolerance (0.2 million difference, which is less than max(0.5, 1% of 9.8 million = 0.098 million), and also within the 1-5.5 percentage-point window for values that naturally drift over time).	google-gemini-2-5-flash	0	1	1	$156.9 million	$156.9 million	The prediction provides the worldwide total box office number, which is a key part of the gold answer. The predicted value ($156.9 million) is within the numeric tolerance of the gold value ($156.8 million). The difference is 0.1, and the tolerance is max(0.5, 1% of 156.8) = max(0.5, 1.568) = 1.568. Since 0.1 <= 1.568, the values are considered equivalent.	Both answers are identical.	gpt-5-1	1	0	1	7969751	Approximately $8 million worldwide	The prediction '7969751' (approximately $7.97 million) does not match any of the box office numbers provided in the gold answer ($67.8 million, $89 million, $156.8 million), even with numeric tolerance. The prediction is significantly different and lacks context (e.g., worldwide, domestic).	"Numeric values are within the 1% tolerance, and Answer A uses ""Approximately""."
crag	adabdcb6-3d4d-4dac-93f7-d54bdb5dccf2	who was the coach of the team that won the nba championship last season?	michael malone, who coaches the denver nuggets, was the coach of the team that won the nba championship last season.	time_dependent	'Last season' is underspecified and shifts year to year; models return Steve Kerr (Warriors season), while gold returns Michael Malone (Nuggets season).	gemini_2_5_pro,gemini_2_5_flash,gpt_5_1	3	Steve Kerr	google-gemini-2-5-pro	1	0	1	Steve Kerr	Steve Kerr	The gold answer identifies Michael Malone as the coach, while the prediction states Steve Kerr. These are two different individuals, leading to a contradiction.	Both answers are identical.	google-gemini-2-5-flash	1	0	1	Steve Kerr	Steve Kerr	The gold answer identifies Michael Malone as the coach, while the prediction states Steve Kerr. These are two different individuals, making the prediction factually incorrect and a contradiction to the gold answer.	Both answers are identical.	gpt-5-1	1	0	1	Steve Kerr	Steve Kerr	The gold answer states the coach was Michael Malone, while the prediction states Steve Kerr. These are two different individuals, leading to a direct contradiction.	Both answers are identical.
crag	af5e9fc5-7db0-495e-96eb-8795107cf84f	what was dana ashbrook's age when he/she made an appearance in the aggression scale?	44	partial_frontier_consensus	Two frontier models agree on '44' (normalized) while one differs; could be ambiguity or a model-specific stable misconception.	gpt_5_1	2	44	google-gemini-2-5-pro	0	1	1	44	44	The prediction '44' exactly matches the gold answer '44'.	Both answers state the same age.	google-gemini-2-5-flash	0	1	1	44	44	The prediction exactly matches the gold answer for the numerical age.	Both answers state the same age.	gpt-5-1	1	0	1	45	45	The gold answer is 44 and the prediction is 45. The absolute difference is 1. The allowed tolerance for numeric expressions is max(0.5, 1% of the reference). 1% of 44 is 0.44, so the tolerance is max(0.5, 0.44) = 0.5. Since 1 > 0.5, the prediction is outside the acceptable tolerance.	Both answers state the same age.
crag	b87aa578-d977-40f3-b96d-8ebba8aa3910	who was the player of the year in the premier league last season?	erling haaland, who plays for manchester city, was the player of the year in the premier league last season.	time_dependent	Premier League season awards vary each year; gold and models correspond to different seasons or award definitions.	gemini_2_5_pro,gemini_2_5_flash,gpt_5_1	3	Kevin De Bruyne	google-gemini-2-5-pro	1	0	1	Kevin De Bruyne	Kevin De Bruyne	The prediction names 'Kevin De Bruyne' as the player of the year, which contradicts the gold answer 'Erling Haaland'.	Both answers are identical.	google-gemini-2-5-flash	1	0	1	Kevin De Bruyne	Kevin De Bruyne	The gold answer states 'Erling Haaland' was the player of the year, while the prediction states 'Kevin De Bruyne'. These are different names, leading to a contradiction.	Both answers are identical.	gpt-5-1	1	0	1	Kevin De Bruyne	Kevin De Bruyne	The gold answer states 'Erling Haaland' was the player of the year, while the prediction states 'Kevin De Bruyne'. These are different individuals, leading to a contradiction.	Both answers are identical.
crag	ba92e6b9-fcd3-4ff7-899a-fe59dbb2c8db	what weight class is the ufc number one men's pound for pound fighter in?	islam makhachev, the number one men's pound for pound fighter in the ufc, fights at lightweight.	time_dependent	UFC pound-for-pound #1 changes across updates (e.g., Makhachev vs Volkanovski), which also changes the weight class. Models answer Featherweight while gold anchors Lightweight.	gemini_2_5_pro,gemini_2_5_flash,gpt_5_1	3	Featherweight	google-gemini-2-5-pro	1	0	1	Featherweight	Featherweight	The gold answer states the fighter is in 'lightweight', while the prediction states 'Featherweight'. These are different weight classes, leading to a contradiction.	Both answers are identical.	google-gemini-2-5-flash	1	0	1	Featherweight	Featherweight	The gold answer states the fighter is in 'lightweight' class, while the prediction states 'Featherweight'. These are different and contradictory facts.	Both answers are identical.	gpt-5-1	1	0	1	Featherweight	Featherweight	The gold answer states the fighter is in 'lightweight' class, while the prediction states 'Featherweight'. These are different and contradictory facts.	Both answers are identical.
crag	bd5325a3-6ba0-4088-a1a2-4a80ce096335	who was the goalkeeper of the team that won the fifa world cup last year?	martinez, who plays for argentina, was the goalkeeper of the team that won the fifa world cup last year.	time_dependent	Time-relative phrasing ('last year'); gold likely tied to a specific snapshot/date.	gemini_2_5_pro	2	Hugo Lloris	google-gemini-2-5-pro	1	0	1	Hugo Lloris	Hugo Lloris	The gold answer identifies 'Martinez' (Emiliano Martínez) as the goalkeeper, while the prediction states 'Hugo Lloris'. These are different individuals, and Hugo Lloris was the goalkeeper for the *runner-up* team (France), not the winning team (Argentina). Therefore, the prediction contradicts the gold fact.	Both answers are identical.	google-gemini-2-5-flash	0	0	0	Hugo Lloris	Emiliano Martínez	The gold answer identifies 'Martinez' (Emiliano Martínez) as the goalkeeper for the winning team (Argentina) in the last FIFA World Cup. The prediction states 'Hugo Lloris', who was the goalkeeper for the runner-up team (France). This is a direct contradiction of the key fact.	The answers name different individuals. Emiliano Martínez was the goalkeeper for the winning team (Argentina) in the 2022 FIFA World Cup, while Hugo Lloris was the goalkeeper for the runner-up team (France).	gpt-5-1	0	1	0	Emiliano Martínez	Hugo Lloris	The prediction provides the full name 'Emiliano Martínez', which is a more complete version of 'Martinez' from the gold answer, referring to the same person. This is acceptable as extra detail and does not contradict the gold fact.	The answers provide different names for the goalkeeper of the team that won the FIFA World Cup, making them contradictory. Emiliano Martínez was the goalkeeper for the winning team (Argentina), while Hugo Lloris was the goalkeeper for the runner-up (France).
crag	c47ece5d-49ba-4ee2-ba5e-cfee323dbec0	who was the first actor to play the role of a comic book hero in a live-action movie?	warren hall was the first actor to play the role of a superhero in a live-action movie, in his iconic portrayal of mandrake the magician in 1939, directed by norman deming and sam nelson.	frontier_consensus_vs_gold	All three frontier models agree on 'Tom Tyler' (normalized), which contradicts the gold answer; likely gold ambiguity/outdatedness or a shared model misconception.	gemini_2_5_pro,gpt_5_1	3	Tom Tyler	google-gemini-2-5-pro	1	0	1	Tom Tyler	Tom Tyler	The gold answer identifies 'Warren Hall' as the first actor, while the prediction states 'Tom Tyler'. These are different names, leading to a contradiction on the core fact.	Both answers are identical.	google-gemini-2-5-flash	0	0	0	Tom Tyler	George Reeves	The gold answer identifies 'Warren Hall' as the first actor, while the prediction states 'Tom Tyler'. These are different names, leading to a direct contradiction on the core fact.	The answers name different actors. Tom Tyler (Captain Marvel, 1941) is generally considered the first, while George Reeves (Superman) came later.	gpt-5-1	1	0	1	Tom Tyler	Tom Tyler	The gold answer identifies 'Warren Hall' as the first actor, while the prediction states 'Tom Tyler'. These are different names, leading to a contradiction on the core fact.	Both answers are identical.
crag	d5124253-4271-40b5-986b-dd3021ab828e	who was the winner of the wimbledon women's singles tournament this year?	marketa vondrousova, who is coached by jiri hrebec and jan hernych, won the wimbledon women's singles tournament this year.	time_dependent	Wimbledon winner depends on year; gold corresponds to one year and models to another.	gemini_2_5_pro,gemini_2_5_flash,gpt_5_1	3	Elena Rybakina	google-gemini-2-5-pro	1	0	1	Elena Rybakina	Elena Rybakina	The gold answer states the winner was 'Marketa Vondrousova', while the prediction states 'Elena Rybakina'. These are different individuals, leading to a direct contradiction of the core fact.	Both answers are identical.	google-gemini-2-5-flash	1	0	1	Elena Rybakina	Elena Rybakina	The gold answer states the winner was 'Marketa Vondrousova', while the prediction states 'Elena Rybakina'. These are different individuals, leading to a direct contradiction on the core fact requested.	Both answers are identical.	gpt-5-1	1	0	1	Elena Rybakina	Elena Rybakina	The gold answer states the winner was 'Marketa Vondrousova', while the prediction states 'Elena Rybakina'. These are different individuals, leading to a contradiction on the core fact of who won the tournament.	Both answers are identical.
crag	d52db8c5-663a-469c-a470-e6d524e2b3dd	who was the coach of the team that won the stanley cup last season?	bruce cassidy, who coaches the vegas golden knights, was the coach of the team that won the stanley cup last season.	time_dependent	Stanley Cup winner/coach changes each season; gold (Cassidy/Vegas) and models (Bednar/Colorado) correspond to different years.	gemini_2_5_pro,gemini_2_5_flash,gpt_5_1	3	Jared Bednar	google-gemini-2-5-pro	1	0	1	Jared Bednar	Jared Bednar	The gold answer identifies Bruce Cassidy as the coach who won the Stanley Cup last season (2022-2023). The prediction, Jared Bednar, is a different coach who won the Stanley Cup in the 2021-2022 season, not 'last season'. Therefore, the prediction contradicts the gold fact.	Both answers are identical.	google-gemini-2-5-flash	1	0	1	Jared Bednar	Jared Bednar	The gold answer identifies 'Bruce Cassidy' as the coach, while the prediction states 'Jared Bednar'. These are different names, leading to a contradiction.	Both answers are identical.	gpt-5-1	1	0	1	Jared Bednar	Jared Bednar	The gold answer identifies 'Bruce Cassidy' as the coach, while the prediction states 'Jared Bednar'. These are different names, leading to a contradiction.	Both answers are identical.
crag	d6ed2e39-aa0d-4d1b-a975-f400eb859e63	when did the lead actor of die hard get married?	the lead actor of die hard, bruce willis, got married in 2009.	partial_frontier_consensus	Two frontier models agree on '1987-11-21; 2009-03-21' (normalized) while one differs; could be ambiguity or a model-specific stable misconception.	gpt_5_1	2	1987-11-21; 2009-03-21	google-gemini-2-5-pro	0	1	1	1987-11-21; 2009-03-21	1987-11-21; 2009-03-21	The gold answer states the marriage year as 2009. The prediction includes '2009-03-21', which matches the year. The additional date '1987-11-21' is extra detail but does not contradict the fact that he got married in 2009, as the gold does not state it was his *only* marriage or specify a particular marriage event (e.g., first, last).	Both answers provide the exact same list of marriage dates.	google-gemini-2-5-flash	0	1	1	1987-11-21; 2009-03-21	1987-11-21	The gold answer states the marriage occurred in 2009. The prediction provides two dates, '1987-11-21' and '2009-03-21'. According to Rule 11, if the gold contains alternatives (implicitly, as it only gives the year), or if the prediction contains alternatives, we check if any alternative matches. The date '2009-03-21' matches the year '2009' from the gold answer. Providing a more specific date (month and day) when the gold only gives the year is acceptable and not a contradiction.	Answer A matches the first alternative in Answer B exactly.	gpt-5-1	1	0	1	1987-11-21	1987-11-21	The gold answer states the marriage year as 2009, while the prediction states 1987-11-21. Calendar dates/years must match exactly, and these do not.	Both answers provide the exact same date.
crag	d93b3615-3ef8-446f-a635-95b3b7ece245	who was the coach of the team that won the ncaa men's basketball championship last year?	dan hurley, who coaches the uconn huskies, was the coach of the team that won the ncaa men's basketball championship last year.	time_dependent	Time-relative phrasing ('last year'); gold likely tied to a specific snapshot/date.	gemini_2_5_pro,gemini_2_5_flash	2	Bill Self	google-gemini-2-5-pro	1	0	1	Bill Self	Bill Self	The gold answer identifies 'Dan Hurley' as the coach, while the prediction states 'Bill Self'. These are different individuals, leading to a contradiction.	Both answers are identical.	google-gemini-2-5-flash	1	0	1	Bill Self	Bill Self	The gold answer identifies 'Dan Hurley' as the coach, while the prediction states 'Bill Self'. These are different individuals, leading to a contradiction.	Both answers are identical.	gpt-5-1	0	0	0	Scott Drew	Bill Self	The gold answer states the coach was 'Dan Hurley', while the prediction states 'Scott Drew'. These are different names, leading to a contradiction.	The two answers provide different names for the coach, making them contradictory.
crag	df4e57f0-519e-4ce2-81c2-144985cf1a7b	when was meta's most recent vr headset released?	meta's most recent vr headset, the meta quest 3, was released on october 10, 2023.	time_dependent	Time-relative phrasing ('most recent'); gold likely tied to a specific snapshot/date.	gemini_2_5_pro,gpt_5_1	3	2020-10-13	google-gemini-2-5-pro	1	0	1	2020-10-13	2020-10-13	The gold answer states the release date as October 10, 2023, while the prediction states 2020-10-13. The year (2023 vs 2020) and day (10 vs 13) are different, which constitutes a contradiction for calendar dates, as per rule 2.	Both answers provide the exact same date.	google-gemini-2-5-flash	0	0	0	2020-10-13	2022-10-25	The gold answer specifies the release date as October 10, 2023, while the prediction states 2020-10-13. Calendar dates must match exactly, and the years (2023 vs 2020) and days (10 vs 13) are different, leading to a contradiction.	The dates provided are different and calendar dates must match exactly.	gpt-5-1	1	0	1	2020-10-13	2020-10-13	The gold answer specifies the release date as October 10, 2023, while the prediction states 2020-10-13. Calendar dates must match exactly, and the years (2023 vs 2020) and days (10 vs 13) are different, leading to a contradiction.	Both answers provide the exact same date.
crag	e6fe70a3-61b9-4b6f-b953-9ec181806b7d	can you tell me the name of the actress who starred in the film that won the best picture oscar in 1993?	anna thomson	frontier_consensus_vs_gold	All three frontier models agree on 'Frances Fisher' (normalized), which contradicts the gold answer; likely gold ambiguity/outdatedness or a shared model misconception.	gemini_2_5_pro,gpt_5_1	3	Frances Fisher	google-gemini-2-5-pro	1	0	1	Frances Fisher	Frances Fisher	The gold answer states 'anna thomson' and the prediction states 'Frances Fisher'. These are two distinct names, and therefore the prediction does not communicate the same essential fact as the gold answer. They contradict each other on the identity of the actress.	Both answers are identical.	google-gemini-2-5-flash	0	1	1	Frances Fisher	Frances Fisher	The Best Picture Oscar winner in 1993 was 'Unforgiven'. Both Anna Thomson (gold) and Frances Fisher (prediction) were actresses who starred in this film. Since the question asks for 'the name of the actress' and does not require a specific one or all, the prediction provides a valid actress from the film, which is acceptable as a subset of possible correct answers (Rule 9).	Both answers are identical.	gpt-5-1	1	0	1	Frances Fisher	Frances Fisher	The gold answer 'anna thomson' is a different name from the prediction 'Frances Fisher'. They are distinct facts.	Both answers are identical.
crag	e9751dcf-72ec-434f-9ca8-30a0a72da8fc	how old is the current president of the us?	the current president of the us, joe biden, is 81 years old.	time_dependent	Time-relative phrasing ('current'); gold likely tied to a specific snapshot/date.	gemini_2_5_pro,gemini_2_5_flash	3	79	google-gemini-2-5-pro	1	0	1	79	79	The gold answer states the age is 81, while the prediction states 79. The difference of 2 is outside the allowed numeric tolerance of max(0.5, 1% of 81 = 0.81).	Both answers state the same age.	google-gemini-2-5-flash	1	0	1	79	79	The gold answer states the age is 81, while the prediction states 79. The difference of 2 is outside the allowed numeric tolerance of max(0.5, 1% of 81 = 0.81).	Both answers are identical.	gpt-5-1	0	1	1	79	79	The gold answer states the age is 81, and the prediction states 79. For naturally drifting values like age, a difference within a 1-5.5 percentage-point window is considered equivalent. The difference is |81 - 79| = 2. The percentage difference is 2/81 ≈ 2.47%, which falls within the allowed 1-5.5% window.	Both answers state the same age.
crag	fde0f884-56cb-47c6-a15a-056eb02cfa4b	when did drake release their most popular album?	drake's most popular album, take care, released in 2011.	ambiguous_definition(popularity)	'Most popular album' is subjective (streams vs sales vs critical). Gold picks Take Care (2011) while models pick Views (2016). Both can be defended under different metrics.	gemini_2_5_pro,gemini_2_5_flash,gpt_5_1	3	2016-04-29	google-gemini-2-5-pro	1	0	1	2016-04-29	2016-04-29	The gold answer states the album was released in 2011, while the prediction states 2016, which is a direct contradiction regarding the year of release.	Both answers provide the exact same date.	google-gemini-2-5-flash	1	0	1	2016-04-29	2016-04-29	The gold answer states the album was released in 2011, while the prediction states 2016-04-29. These dates contradict each other.	Both answers provide the exact same date.	gpt-5-1	1	0	1	2016-04-29	2016-04-29	The gold answer states the album was released in 2011, while the prediction states 2016-04-29. These dates contradict each other.	Both answers provide the exact same date.
frames	110	As of 1st August 2024, Are the actors who play Summer and Luke in the OC in anything else together?	Yes, Nashville series 5. 	time_dependent	Time-relative phrasing ('As of'); gold likely tied to a specific snapshot/date.	gemini_2_5_flash	1	Yes, Nashville	gemini-2.5-pro	0	1	1	Yes, Nashville	['Nashville']	"The prediction correctly identifies ""Nashville"" as the show the actors were in together, which is the vital fact. The gold's additional detail of ""series 5"" is not contradicted by the prediction."	"The ""Yes"" in answer_a is an affirmation consistent with answer_b providing a show name. Both answers convey the essential fact ""Nashville""."	gemini-2.5-flash	1	0	1	No	[]	"The prediction ""No"" directly contradicts the gold answer ""Yes, Nashville series 5"", which states they have worked together on something else."	"""No"" and an empty list `[]` both convey the absence of other projects where the actors worked together."	gpt-5.1	0	1	1	"Yes – Rachel Bilson (Summer) and Chris Carmack (Luke) both appeared in the TV series ""Nashville""."	['Nashville']	"Both gold and prediction confirm that the actors appeared in ""Nashville"" together. The prediction provides additional context (actors' names) but does not contradict the gold."	"The essential fact in answer_a is that the actors appeared together in ""Nashville"", which is present in answer_b. The ""Yes"" and actor names in answer_a are additional context."
frames	116	As of 2024, how many of the Star Wars actors whose first or last names are 'Jack' have starred in more than 2 Star wars movies?	2	time_dependent	Time-relative phrasing ('As of'); gold likely tied to a specific snapshot/date.	gemini_2_5_flash,gpt_5_1	2	1	gemini-2.5-pro	0	1	1	2	2	The prediction '2' exactly matches the gold answer '2'.	Both answers state the same numerical value.	gemini-2.5-flash	1	0	1	1	1	The prediction '1' contradicts the gold value '2'. The numerical difference (1) exceeds the 5% tolerance (0.1).	Both answers are identical and state the same numerical fact.	gpt-5.1	1	0	1	1	1	The prediction '1' does not match the gold '2'. The difference (1) exceeds the 5% tolerance for numbers (0.1).	Both answers state the same numerical value, '1'.
frames	128	Name the teams in alphabetical order that every AL MVP from Texas Rangers retired from as of August 2024.	Cleveland Indians, New York Yankees, Texas Rangers, Toronto Blue Jays	time_dependent	Time-relative phrasing ('as of'); gold likely tied to a specific snapshot/date.	gemini_2_5_flash,gpt_5_1	1	Cleveland Indians, New York Yankees, Texas Rangers, Toronto Blue Jays	gemini-2.5-pro	0	1	1	Cleveland Indians, New York Yankees, Texas Rangers, Toronto Blue Jays	['Cleveland Indians', 'New York Yankees', 'Texas Rangers', 'Toronto Blue Jays', 'Washington Nationals']	The prediction exactly matches the gold list, including the alphabetical order specified in the question.	answer_b contains all the teams listed in answer_a, plus an additional team, which is allowed as an extra fact. The order is maintained.	gemini-2.5-flash	1	0	1	New York Yankees, Texas Rangers	['Cleveland Indians', 'New York Yankees', 'Texas Rangers']	The prediction is missing two vital facts from the gold: 'Cleveland Indians' and 'Toronto Blue Jays', failing the coverage criterion for lists.	"Answer B contains all the teams listed in answer A, plus an additional team (""Cleveland Indians""). Additional facts are allowed as long as they don't contradict the essential facts in answer A. Both lists are in alphabetical order as requested."	gpt-5.1	1	0	1	Cleveland Indians; New York Yankees; Texas Rangers; Toronto Blue Jays; Washington Nationals	['Cleveland Indians', 'New York Yankees', 'Texas Rangers', 'Toronto Blue Jays', 'Washington Nationals']	The prediction contains an extra team, 'Washington Nationals', which is not present in the gold list.	Both answers list the same teams in the same alphabetical order. The difference in format (string vs. list) is ignored.
frames	139	"What is the name of the play written in May 2016 by a playwright who won the MacArthur Fellowship the same year as the poet who wrote ""Postcolonial Love Poem""?"	Skeleton Crew	frontier_consensus_vs_gold	All three frontier models agree on 'Pipeline' (normalized), which contradicts the gold answer; likely gold ambiguity/outdatedness or a shared model misconception.	gemini_2_5_flash,gpt_5_1	3	Pipeline	gemini-2.5-pro	0	0	0	Pipeline	Skeleton Crew	"The prediction ""Pipeline"" contradicts the gold answer ""Skeleton Crew""."	"The two answers provide different play titles, ""Pipeline"" and ""Skeleton Crew"", which are not equivalent."	gemini-2.5-flash	1	0	1	Pipeline	Pipeline	"The prediction ""Pipeline"" contradicts the gold answer ""Skeleton Crew""."	Both answers are identical strings.	gpt-5.1	1	0	1	Pipeline	Pipeline	"The prediction ""Pipeline"" contradicts the gold answer ""Skeleton Crew""."	Both answers are identical strings.
frames	142	As of August 5, 2024, what is the name of the federal law that was found to be violated by the company that Brian Bergstein is employed by?	The Sherman Antitrust Act	time_dependent	Time-relative phrasing ('As of'); gold likely tied to a specific snapshot/date.	gpt_5_1	1	Sherman Antitrust Act	gemini-2.5-pro	0	1	0	Sherman Antitrust Act	Federal Trade Commission Act	"Article ""The"" is ignored as per normalization rules. The remaining text matches exactly."	The two answers refer to different federal laws.	gemini-2.5-flash	0	0	0	Worker Adjustment and Retraining Notification Act	Sherman Antitrust Act	"The prediction ""Worker Adjustment and Retraining Notification Act"" directly contradicts the gold answer ""The Sherman Antitrust Act""."	The two answers refer to different federal laws.	gpt-5.1	1	0	1	National Labor Relations Act	National Labor Relations Act	"The prediction ""National Labor Relations Act"" directly contradicts the gold answer ""The Sherman Antitrust Act""."	Both answers are identical.
frames	193	Do the timelines in the stories of Nier: Automata and Nier Replicant intersect?	No, they do not intersect.	possible_gold_typo_or_alias	Open answer 'No' is very close to gold 'No' (small edit distance); likely typo/alias/normalization.	gemini_2_5_flash	1	No	gemini-2.5-pro	0	1	1	No	No	"The prediction ""No"" directly matches the core fact of the gold answer ""No, they do not intersect."""	"Both answers are identical and state ""No""."	gemini-2.5-flash	1	0	1	Yes	Yes, Nier: Automata is a sequel to Nier Replicant, taking place thousands of years after the events of the first game. While the direct events are separated by a vast amount of time, the lore and consequences of Nier Replicant directly lead to the world and conflict depicted in Nier: Automata, making their timelines interconnected and part of the same overarching narrative.	"The prediction ""Yes"" directly contradicts the gold answer ""No, they do not intersect."""	"Both answers affirm ""Yes"". Answer B provides additional, non-contradictory context that elaborates on the ""Yes""."	gpt-5.1	0	1	1	No, they don’t intersect in time; *NieR:Automata* takes place in the same continuity but thousands of years after the events of *NieR Replicant* (following its Ending D), so their timelines are sequential, not overlapping.	Yes. They are on the same continuous timeline, with Nier: Automata set thousands of years after Nier Replicant as a distant-future sequel, so the timelines connect but do not overlap in chronological time.	"The prediction explicitly states ""No, they don’t intersect in time"", which directly matches the gold answer ""No, they do not intersect"". The additional context provided in the prediction does not contradict the gold."	"Both answers convey the essential fact that the timelines of Nier: Automata and Nier Replicant are sequential, part of the same continuity, and do not overlap in chronological time, with Automata taking place thousands of years after Replicant. Although answer_b starts with ""Yes"" and answer_a with ""No"", answer_b immediately clarifies ""but do not overlap in chronological time"", aligning with answer_a's ""don’t intersect in time"" and ""not overlapping"". The initial ""Yes/No"" difference is a semantic interpretation of ""intersect"" that is resolved by the subsequent explanations."
frames	199	Which Lord of Montpellier had a child named Tortoseta?	William VIII of Montpellier	possible_gold_typo_or_alias	Open answer 'William VIII of Montpellier' is very close to gold 'William VIII of Montpellier' (small edit distance); likely typo/alias/normalization.	gpt_5_1	1	William VIII of Montpellier	gemini-2.5-pro	0	1	0	William VIII of Montpellier	Guilhem VI of Montpellier	The prediction exactly matches the gold answer.	While 'William' and 'Guilhem' can be considered equivalent names, 'VIII' and 'VI' refer to different individuals, making the answers contradictory.	gemini-2.5-flash	0	1	0	William VIII	James I of Aragon	"The prediction ""William VIII"" is an acceptable abbreviation/alias for ""William VIII of Montpellier"" in the context of the question."	'William VIII' and 'James I of Aragon' are different historical figures.	gpt-5.1	1	0	1	William VI of Montpellier	William VI of Montpellier	"The prediction ""William VI"" contradicts the gold ""William VIII"". The regnal numbers are different, indicating different individuals."	Both answers are identical.
frames	202	The National Peace Corps Association was founded in 1979 by a United States politician. This founder then appointed the very first director of the Peace Corps, his brother-in-law. What is the first name of this director?	Robert	frontier_consensus_vs_gold	All three frontier models agree on 'Sargent' (normalized), which contradicts the gold answer; likely gold ambiguity/outdatedness or a shared model misconception.	gpt_5_1	3	Sargent	gemini-2.5-pro	0	0	0	Sargent	Robert	"The prediction ""Sargent"" contradicts the gold answer ""Robert""."	"The names ""Sargent"" and ""Robert"" are distinct and not equivalent."	gemini-2.5-flash	0	0	0	Sargent	Robert	"The prediction ""Sargent"" contradicts the gold answer ""Robert""."	"The names ""Sargent"" and ""Robert"" are distinct and cannot be normalized to be equivalent."	gpt-5.1	1	0	1	Sargent	Sargent	"The prediction ""Sargent"" contradicts the gold answer ""Robert""."	Both answers are identical.
frames	230	Who had the best career batting average out of every player to hit a home run in the 2002 World Series matchup between the Anaheim Angeles and San Francisco Giants?	Barry Bonds with a .298 lifetime batting average.	partial_frontier_consensus	Two frontier models agree on 'Barry Bonds' (normalized) while one differs; could be ambiguity or a model-specific stable misconception.	gemini_2_5_flash	2	Barry Bonds	gemini-2.5-pro	0	1	0	Barry Bonds	Kenny Lofton	"The question asks ""Who had the best career batting average..."", making the person's name the primary vital fact. The prediction correctly identifies ""Barry Bonds"". The batting average in the gold is supplementary information that explains *why* he is the answer, but its omission in the prediction does not constitute a contradiction or an incorrect answer to the ""who"" question."	"The names ""Barry Bonds"" and ""Kenny Lofton"" refer to different individuals and are not equivalent."	gemini-2.5-flash	1	0	1	Kenny Lofton	Kenny Lofton	"The prediction ""Kenny Lofton"" contradicts the gold fact ""Barry Bonds""."	Both answers are identical.	gpt-5.1	0	1	1	Barry Bonds	Barry Bonds	"The prediction correctly identifies the individual requested by the question (""Who""), which is the primary fact. The gold provides additional, supporting information (the batting average), but its omission in the prediction does not constitute a contradiction."	Both answers are identical.
